,Unnamed: 0,Mean,Median,Mode,Standard Deviation,Zero Crossing Rate,RootMean Square,Amplitude envelope,Human/Robo
392,392,-0.46,23.5,-73,1448.84,8803,1448.83807928975,8713,0
393,393,-0.87,6,-14,1859.05,14820,1859.05459306606,10514,0
394,394,0.27,15,16,1787.03,9086,1787.02934223252,10514,0
395,395,1.35,19,81,1461.42,6845,1461.42141424026,6485.5,0
396,396,-0.74,21.5,-52,1467,8456,1467.00263462613,7790.5,0
397,397,-0.57,6,-1,1245.94,13331,1245.94289997576,7790.5,0
398,398,-0.03,1,0,989.38,14478,989.382691378821,8484,0
399,399,-0.52,5.5,19,1516.68,9527,1516.67642560963,10039.5,0
400,400,0.18,26,-100,2375.13,7423,2375.13122163808,13932.5,0
401,401,0.16,66,-100,2653.92,8539,2653.91906244331,14034.5,0
402,402,-0.08,19.5,18,2095.83,12983,2095.82703484806,10989,0
403,403,-0.17,34.5,35,2177.99,9014,2177.99271119074,10892.5,0
404,404,0.33,26.5,-8,1922.72,6746,1922.71944131223,11072,0
405,405,0.44,23,-44,1531.01,8226,1531.01194639363,11072,0
406,406,-0.07,21,-44,1293.1,9030,1293.10106720241,5422.5,0
407,407,0.19,20.5,-53,1599.7,10133,1599.70446333065,8275,0
408,408,0.61,14,9,1852.39,13518,1852.39212101542,9442.5,0
409,409,-0.38,14,9,1709.25,10057,1709.25029471988,9442.5,0
410,410,-0.74,4,12,1472.94,5185,1472.94115632635,5952,0
411,411,-1.05,13,-1,2054.07,10899,2054.06745750961,10686.5,0
412,412,0.23,26,-1,2286.21,10593,2286.20956388517,10792,0
413,413,0.69,8,10,1464.11,11035,1464.11301476355,10792,0
414,414,0.37,7.5,18,1881.81,14162,1881.80804015713,11638,0
415,415,-0.2,25,16,2440.03,9602,2440.03460631197,11728.5,0
416,416,-0.32,9,-38,1663.94,6757,1663.93544345927,11728.5,0
417,417,0.79,0,1,951.36,10985,951.36446748867,5751.5,0
418,418,0.76,5.5,0,1606.02,13295,1606.02452970059,9901,0
419,419,0.17,13,-65,1633.72,8698,1633.71851002552,9901,0
420,420,0.51,8,-7,1546.28,8390,1546.28433025754,12241,0
421,421,-0.05,35.5,30,2413.77,7366,2413.77013611487,12241,0
422,422,-1.02,16,9,2151.33,7330,2151.32656516857,12057,0
423,423,-0.17,19,-9,1655.91,7440,1655.90742192914,8092,0
424,424,0.3,46,1,1573.44,6679,1573.43946817156,8092,0
425,425,-0.09,14.5,35,1351.93,7480,1351.92740189701,9055.5,0
426,426,0.13,0,35,1408.07,8922,1408.06902174574,9969,0
427,427,-0.12,1,-6,1315.9,14512,1315.8971122394,9969,0
428,428,0.54,3,2,1390.24,14691,1390.24305428943,7585,0
429,429,1.24,27,30,2241.46,5896,2241.46385427024,10502,0
430,430,0.38,8,-29,1970.27,8726,1970.2670199747,10502,0
431,431,0.18,4.5,-29,1735.74,10188,1735.74221300284,8992.5,0
432,432,0.66,8,-115,2076.7,8110,2076.69675687135,8992.5,0
433,433,-0.43,7,33,1477.68,11532,1477.67834794992,7037.5,0
434,434,-0.34,3,9,992.41,13086,992.411552734046,6551.5,0
435,435,0.35,3.5,10,1294.03,9293,1294.02885593792,7195,0
436,436,0.26,13.5,2,1600.8,7633,1600.79588330305,9443,0
437,437,-0.57,18.5,-12,1600.24,7899,1600.23791981068,9443,0
438,438,0.34,8.5,56,1583.86,8930,1583.86224779808,7513.5,0
439,439,0.73,3.5,-20,1260.33,7324,1260.32718371064,7513.5,0
440,440,-1,4,-5,1107.87,7777,1107.8679569335,5301,0
441,441,0.27,10.5,16,1311.33,6724,1311.33450728638,5301,0
442,442,0.29,-2.5,77,1362.73,4780,1362.72662702392,5161,0
443,443,-0.67,-7.5,-11,1199.63,5165,1199.63045976667,5294,0
444,444,-0.18,-0.5,15,693.7,10481,693.703092107856,5294,0
445,445,-0.29,2,4,1224.76,13374,1224.76270762952,8011.5,0
446,446,0.17,8,4,1875.51,9239,1875.5125832689,12698,0
447,447,0.13,3,-28,1591.68,8588,1591.67719717284,7632,0
448,448,0.64,20.5,-13,2104.44,10723,2104.44420453477,8035.5,0
449,449,-0.15,42.5,16.5,2259.89,9776,2259.89449974993,9858.5,0
450,450,0.16,52,-56,2134.05,8590,2134.05136301824,9858.5,0
451,451,0.56,86,-56,2140.4,8530,2140.40180106446,9915.5,0
452,452,0.04,45,40,2091.84,11038,2091.84254187546,11395,0
453,453,-0.29,18.5,-52,1872.59,13682,1872.5900378887,11395,0
454,454,-0.08,30.5,6,1948,11093,1948.00163757631,9415,0
455,455,0.25,10,18,1731.68,12091,1731.68116291655,8264.5,0
456,456,-0.09,-3,3,1151.58,12101,1151.58143003437,7598.5,0
457,457,-0.51,0,8,1386.16,12036,1386.15902767323,9227,0
458,458,0.29,1,-4,1748.45,9911,1748.44746561056,9227,0
459,459,0.71,-1.5,19,1179.79,14348,1179.79132053088,8868.5,0
460,460,-0.1,5.5,-5,1163.44,16894,1163.44002853607,7188.5,0
461,461,-0.48,25,-5,1706.92,9823,1706.91584443991,7814.5,0
462,462,0.01,15.5,-10,1565.14,8450,1565.13604201041,7814.5,0
463,463,0.24,4,-10,1114.83,9238,1114.82968654409,4939,0
464,464,0.3,12,-7,1450.82,8036,1450.81836216668,9198,0
465,465,0.05,4.5,-16,1252.71,6137,1252.70821423027,7117.5,0
466,466,0.59,8,-16,1565.87,6287,1565.87350383101,10539.5,0
467,467,0.6,11.5,38,1631.92,6532,1631.91619270108,10539.5,0
468,468,-0.25,7.5,-14,1495.43,9049,1495.43170355587,10106,0
469,469,-0.1,3,-7,1187.15,12751,1187.14693277623,10106,0
470,470,-0.17,3.5,17,1266.16,12769,1266.16061777327,9648.5,0
471,471,-0.35,1,-16,1217.55,15084,1217.55417949264,9648.5,0
472,472,0.05,0.5,-2,78.69,19952,78.6862758046154,1173.5,0
473,473,-0.24,3.5,2,1667.97,15261,1667.96621968192,12013.5,0
474,474,0.22,10.5,11,1279.68,11740,1279.68180419978,6691,0
475,475,-0.66,3.5,10,1220.63,10999,1220.63388450428,7390.5,0
476,476,-0.08,3,12,1197.35,12211,1197.3523708583,7390.5,0
477,477,0.38,10.5,30,1523.25,13684,1523.24798046805,7456,0
478,478,-0.25,6.5,-24,1496.9,11992,1496.90402497956,7456,0
479,479,-0.28,2.5,-15,1591.71,10100,1591.71203739873,9880,0
480,480,0.14,30,87,1786,7897,1786.00159854352,9880,0
481,481,-0.34,20.5,26,1337.26,6920,1337.26196386497,6069,0
482,482,-0.31,3,5,1268.7,10770,1268.69762354944,8842.5,0
483,483,-1.38,27,15,1684.61,7299,1684.6141843164,9926,0
484,484,-0.34,11,-18,1569.72,6380,1569.71621002014,9211.5,0
485,485,0.41,0,-5,1263.09,7714,1263.08703975617,7216,0
486,486,-0.09,4,18,1192.3,8707,1192.29845256966,6549,0
487,487,0.37,5,-10,1232.36,8227,1232.35595507142,6549,0
488,488,-0.87,0.5,-10,972.22,7531,972.218601961514,7619,0
489,489,-0.02,5.5,-20,1594.34,11980,1594.33621924612,8684,0
490,490,0.78,3,-21,1804.38,11333,1804.3753988569,8684,0
491,491,0.64,0,-15,1220.21,11363,1220.20943694105,7396.5,0
492,492,-0.24,10,-12,1728.26,11235,1728.26467591049,11356.5,0
493,493,-0.62,26,66,1931.86,5421,1931.86393154383,13083,0
494,494,-0.23,16,-55,1526.33,6696,1526.33276843551,13083,0
495,495,0.07,13.5,7,1253.06,8422,1253.06088838492,9018.5,0
496,496,-0.05,10,7,1460.85,8626,1460.84694270139,9018.5,0
497,497,0.56,18,4,1503.35,7318,1503.34978298465,7118,0
498,498,0.47,4.5,-14,1176.83,9555,1176.82853466425,6291,0
499,499,0.11,5.5,-14,1153.54,11271,1153.53961353739,6090,0
500,500,0.34,13.5,-10,1411.48,7963,1411.48252557373,6276.5,0
501,501,-0.4,-3,-109,1174.29,11315,1174.29004509108,4799,0
502,502,0.17,26,-4,1595.49,8595,1595.49340330821,8052,0
503,503,0.17,28,-91,1779.31,7425,1779.30644072346,9187.5,0
504,504,-0.46,15,-25,1708.26,7735,1708.25681031864,9187.5,0
505,505,0.65,17,-18,1730.47,7185,1730.47106303457,8686,0
506,506,0.69,9,-1,1470.77,8509,1470.76966245568,7562,0
507,507,-0.57,1,-1,821.08,17155,821.083984742121,5695.5,0
508,508,0.1,0,7,175.12,22154,175.122385776348,3696.5,0
509,509,-0.16,2,-17.5,1338.36,17625,1338.35516960185,9823,0
510,510,0.22,35.5,-5,1980.96,8386,1980.96264730055,9735,0
511,511,0.37,20,-9,1716.17,12394,1716.1703790708,8953.5,0
512,512,0.04,20,18,1737.36,10577,1737.36111675149,8925,0
513,513,0.05,14,-197,1480.06,5784,1480.05999878383,7349,0
514,514,0.12,9.5,-62,1355.36,5725,1355.36398801208,7588.5,0
515,515,-0.36,10,33,1491.24,8585,1491.24187172973,7588.5,0
516,516,-0.66,23,126,1568.49,8267,1568.48687912905,6716,0
517,517,0.08,13.5,-21,1279.36,10852,1279.36379501688,6185,0
518,518,0.1,3.5,-4.5,1060.84,12820,1060.8360712193,8302.5,0
519,519,-0.79,2.5,4,952.75,10953,952.754842548701,8227.5,0
520,520,-0.56,1.5,-11,1026.27,12296,1026.27238587034,6685,0
521,521,-0.05,4.5,3,1186.55,11500,1186.54949749262,6685,0
522,522,0.08,1,-2,809.11,12582,809.109201529682,5810,0
523,523,0.91,5,9.5,1134.48,14058,1134.47537214344,7400,0
524,524,0.52,19.5,-14,1349.13,9818,1349.12794797232,7556,0
525,525,0.48,8,5,1190,9119,1189.99650839824,8875.5,0
526,526,1,16.5,9,1566.95,7635,1566.94640942184,8875.5,0
527,527,0.94,36,15,1593.85,4577,1593.84713507915,7619.5,0
528,528,-1.16,2.5,29,998.12,8920,998.120453652764,6177.5,0
529,529,-0.34,4,-3,985.3,9868,985.296412253693,7138,0
530,530,-0.4,10,-4,1330.92,10794,1330.92274005669,8466,0
531,531,-0.31,22,-6,1551.42,11427,1551.42038790265,8466,0
532,532,-0.82,12.5,68,1536.96,11471,1536.96344133489,8244,0
533,533,-1.57,17.5,10,1508.06,9311,1508.05797302358,8244,0
534,534,-0.06,12,49,1142.78,11131,1142.77737551983,4776,0
535,535,1.06,2,-10,985.29,10290,985.287313426901,4697,0
536,536,-0.17,2.5,-1,840.36,9481,840.358191487416,4585.5,0
537,537,0.04,9.5,7,1510.93,8922,1510.92978658838,9643,0
538,538,-0.01,9.5,8,1192.53,8308,1192.53308968766,9195,0
539,539,0.28,13.5,4,1159.95,7661,1159.95103344926,5056.5,0
540,540,-0.49,3.5,4,955.69,7557,955.69210523055,5056.5,0
541,541,-0.47,2.5,20,1082.73,9075,1082.72697389508,7435,0
542,542,0.16,6,-28,1399.03,9188,1399.02673669948,8688,0
543,543,-0.11,0,-21,1153.29,10253,1153.28586655694,8688,0
544,544,0.38,3,-21,1058.42,10559,1058.42504222075,7201,0
545,545,0.26,2,-17,1033.55,10884,1033.55469618206,6237.5,0
546,546,-0.26,4.5,3.5,1085.99,16174,1085.98653766978,5854,0
547,547,-0.09,26,-4,1319.43,10681,1319.43056278078,5854,0
548,548,0.03,-7,-58,987.9,6968,987.903760494918,4947,0
549,549,-0.29,-3,8,659.98,10405,659.976643526118,4483,0
550,550,-0.02,-0.5,8,725.19,18730,725.186293306761,9973,0
551,551,-0.07,10,-1,1503.95,13967,1503.94958027189,9973,0
552,552,-0.71,53,12,1623.04,7783,1623.04295075639,7702.5,0
553,553,0.79,13,24,1344.01,9480,1344.00990323732,10576.5,0
554,554,1.28,8,8,1307.81,11943,1307.81434462236,10576.5,0
555,555,0.31,8.5,2,1334.93,15594,1334.93060493795,7750,0
556,556,0.13,5.5,17,1062.43,14665,1062.42827993234,7750,0
557,557,-0.47,1,-1,840.97,14224,840.968548757919,6084,0
558,558,-0.09,-0.5,-14,481.84,18289,481.84337704279,4263,0
559,559,-0.14,1,9.5,1111.54,14841,1111.544591998,6951,0
560,560,0.16,4,-19,1228.6,10884,1228.60480627417,6951,0
561,561,0.35,0.5,-8,527.69,17517,527.69418226848,3616,0
562,562,0.55,2.5,-8,1288.3,16116,1288.30015136225,6740.5,0
563,563,0.75,10.5,-8,1614.98,9903,1614.97782028113,6895,0
564,564,-1.87,5.5,-23,2804.84,9200,2804.83685443557,32672,0
565,565,-0.88,9.5,56,3391.61,10199,3391.60836477327,32672,0
566,566,0.9,2,-145,3308.47,14448,3308.47134943013,21536,0
567,567,-0.09,0,-236,3667.01,15902,3667.01110988227,21536,0
568,568,0.23,4,443,3564.98,15802,3564.9775441088,21453,0
569,569,0,2,1066,3648.18,15644,3648.17956520783,21453,0
570,570,0.17,0,-176,3660.5,15523,3660.49593634524,25051,0
571,571,-0.12,16,1636,3411.19,15306,3411.19321059362,26157,0
572,572,-0.05,12,-514,3201.63,15426,3201.62990365845,27496,0
573,573,0.93,12,12,1796.85,16579,1796.84632342335,10810,0
574,574,-0.04,7,-20,1494.16,15166,1494.16458932743,10810,0
575,575,0.03,-1,15,1046.87,14784,1046.87006357045,12400,0
576,576,-0.66,-3,-40,1072.66,13850,1072.66298994605,12400,0
577,577,0.26,6,-40,2146.04,13787,2146.04400467465,13247,0
578,578,0.43,8,-3,2293.39,13793,2293.39081056849,13247,0
579,579,-1.47,17,-7,2155.66,10433,2155.66283773692,12744,0
580,580,-1.79,66,-7,2418.84,7475,2418.83915132859,13934,0
581,581,-0.3,42,-22,2322.22,8481,2322.22348407728,13934,0
582,582,2.22,10,223,3599.12,10875,3599.12247916072,32573,0
583,583,-1,13.5,-35.5,3921.1,12173,3921.09712708063,32766,0
584,584,-0.79,25,197.5,4741.59,9829,4741.59262695563,32766,0
585,585,3.03,6,-185.5,4427.73,8792,4427.73229091371,32765,0
586,586,-0.28,-3,132,4507.09,9180,4507.08991700853,32763,0
587,587,0.07,27,-68.5,5216.01,10574,5216.0071606546,32765,0
588,588,1.56,14.5,-181,5052.33,12377,5052.32530623277,32766,0
589,589,-2.7,21,-16,4582.28,9703,4582.27769673554,32766,0
590,590,-3.59,11.5,32765,4990.02,10552,4990.02012520992,32765.5,0
591,591,0.21,11.5,-9,4163.47,11564,4163.46919167177,32765,0
592,592,-2.57,-11.5,-192,4395.37,12889,4395.36885027867,32765,0
593,593,-0.67,14,214.5,4152.46,11494,4152.45846818484,31984,0
594,594,4.3,19,55,3986.37,10595,3986.36788693668,31984,0
595,595,3.49,13,-271.5,3432.21,11304,3432.20784335681,31027,0
596,596,-0.21,7.5,-270,4083.38,10390,4083.37622807402,32766,0
597,597,-1.31,41.5,-49.5,4882.92,9957,4882.92170426682,32766,0
598,598,-1.24,29,-286.5,4587.15,11570,4587.14940022668,32766,0
599,599,-0.75,21.5,222,5059.18,11030,5059.18404883633,32766,0
600,600,-0.62,4,200.5,3943.3,11780,3943.30502877979,32622,0
601,601,-1.23,12.5,12.5,3861.43,8599,3861.43332844165,32622,0
602,602,-1.38,40,335.5,3159.17,9456,3159.16745520082,25217,0
603,603,0.66,28,-94,3369.33,8508,3369.32667457461,29710.5,0
604,604,-0.06,11,-55.5,4535.14,7146,4535.14091953051,32765.5,0
605,605,-0.86,4.5,0,4639.31,6727,4639.30970619552,32765.5,0
606,606,0.39,6,25,4875.33,6345,4875.32637061356,32766,0
607,607,-1.98,23.5,25,5413.35,8514,5413.35079040699,32766,0
608,608,2.03,8,100,4761.97,8755,4761.9677718355,32766,0
609,609,-9.92,28,32765,4899.48,7024,4899.48882129554,32765.5,0
610,610,-1.12,12.5,32765,5601,8760,5600.99752365594,32765.5,0
611,611,7.27,38,-496.5,4631.82,11669,4631.82082555014,32765,0
612,612,1.31,-2.5,-212.5,4374.2,9939,4374.20511407501,32765,0
613,613,-0.42,-30.5,32765,5857.66,6685,5857.66103491829,32766,0
614,614,-2.56,-46.5,32765,6052.4,7421,6052.39752081768,32766,0
615,615,2.13,-10.5,772,4478.75,11734,4478.75359558884,32765,0
616,616,0.9,6.5,558.5,4088.84,12201,4088.83841451335,32765,0
617,617,-1.55,11.5,175,4480.06,7998,4480.06056990305,32765,0
618,618,-0.2,26,192.5,3342.66,11631,3342.65535166281,28107.5,0
619,619,-0.97,1,-337.5,3364.7,10530,3364.69726275634,28107.5,0
620,620,3.11,11,-418.5,3412.69,10022,3412.69345385723,29314,0
621,621,2.87,5.5,-13,3541.71,9111,3541.70902108008,32766,0
622,622,-2.16,-4.5,-308,4324.86,7985,4324.86217121425,32766,0
623,623,-2.86,-6,-197,4520.57,6667,4520.56631739874,32766,0
624,624,-2.62,-27.5,-50.5,4239.24,9594,4239.23813320271,32766,0
625,625,-0.56,-20.5,-199,4454.11,12371,4454.11289259713,32765,0
626,626,0.12,42,67,4941.58,8510,4941.58360649701,32766,0
627,627,3.35,21,32765,3852.79,11148,3852.79238085833,32765,0
628,628,2.81,11.5,988.5,4242.61,8776,4242.61076343329,31643.5,0
629,629,-5.41,1.5,-559.5,4704.1,10001,4704.10578750096,32765,0
630,630,-0.68,-23.5,13.5,4025.7,11141,4025.70472960946,32765,0
631,631,0.54,-6.5,264,2965.73,7487,2965.72633936444,32391.5,0
632,632,-2.99,22.5,294,3582.76,7118,3582.76560913493,32411.5,0
633,633,-0.6,17,196,4020.05,10928,4020.05351705671,32766,0
634,634,4.42,5.5,-35,4443.11,11312,4443.10994124611,32766,0
635,635,4.26,7.5,-823,4809.43,8595,4809.43042261763,32765,0
636,636,8.04,23.5,-474.5,4372.05,9501,4372.05548798274,32766,0
637,637,-2.57,3,-233.5,4496.57,9207,4496.57267149103,32563,0
638,638,-4.03,8.5,-32766,4980.82,8153,4980.82122244917,32765,0
639,639,-4.02,-5,-32766,5305.2,7287,5305.19840439545,32765,0
640,640,-2.36,-14.5,126.5,5092.05,6751,5092.04753021808,32766,0
641,641,2.1,3,168.5,5016.79,6693,5016.78956505054,32766,0
642,642,12.27,14,49,5522.33,8320,5522.34595620376,32766,0
643,643,-1.61,-30.5,-317.5,5874.46,6703,5874.45530921804,32765,0
644,644,0.56,14,-317.5,5968.51,4865,5968.50930132475,32739.5,0
645,645,-11.44,62,32765,6037.44,7844,6037.45349547307,32766,0
646,646,-7.79,11.5,108,5164.98,12426,5164.98492543783,32765,0
647,647,-0.81,15,32765,5697.66,11255,5697.65603033388,32766,0
648,648,-1.16,49.5,32765,5520.56,9890,5520.55537061264,32766,0
649,649,-1.35,22,32765,5967.57,10948,5967.5651760161,32765,0
650,650,-0.68,4,32765,6570.09,11280,6570.08614479293,32765,0
651,651,-1.31,-0.5,32765,5624.51,12227,5624.51057781919,32766,0
652,652,-2.39,12.5,32765,5870.4,10994,5870.39597727445,32766,0
653,653,-0.54,50.5,344.5,5540.55,8361,5540.54935001936,32766,0
654,654,0.29,-5.5,296.5,4027.11,11098,4027.10740234228,30516,0
655,655,3.47,23.5,331.5,4887.18,10736,4887.17989028438,32765,0
656,656,1.11,-2.5,-416.5,5343.29,11303,5343.28828250919,32765,0
657,657,-4.3,11,-173,4785.22,11727,4785.22672503613,32765,0
658,658,-1.98,51,-175.5,4368.28,11835,4368.27750492113,32766,0
659,659,0.01,15.5,32765,5174,13323,5174.00201391534,32766,0
660,660,1.68,14,32765,5533.64,14391,5533.64111864873,32766,0
661,661,0.93,50,32766,5458.91,13161,5458.90818021333,32766,0
662,662,-1.82,8,32766,4743.93,12007,4743.92561493116,32766,0
663,663,-0.33,3,32765,4640.06,13744,4640.06195971562,32766,0
664,664,2.12,-6,32765,5392.85,11740,5392.85110957089,32766,0
665,665,-0.94,-18.5,-77,4982.84,10284,4982.84374529244,32766,0
666,666,1.76,-40,-195.5,5524.75,8810,5524.75113014152,32766,0
667,667,1.75,-28.5,32765,7219.24,7793,7219.24128492739,32766,0
668,668,-3.79,-9.5,32765,7286.63,7408,7286.63029184273,32766,0
669,669,-0.97,-5.5,32765,5975.67,9408,5975.67136897604,32765,0
670,670,-1.67,26,32765,5735.46,9702,5735.45893107082,32766,0
671,671,1.18,27,32765,5082.21,9364,5082.21163274415,32766,0
672,672,-2.54,18,-200,3920.45,12985,3920.44654089301,31449,0
673,673,3.43,-9.5,-310,4831.98,9736,4831.98381619806,32766,0
674,674,4.51,12,32765,5932.84,9347,5932.83842692518,32766,0
675,675,-4.81,6.5,32765,5725.15,10892,5725.15572015295,32766,0
676,676,-6.26,6.5,32765,6012.79,11300,6012.79044703871,32766,0
677,677,0.09,2,32765,5394.17,15369,5394.17045800371,32765,0
678,678,0.59,25,358,4309.33,14436,4309.33168136313,31717,0
679,679,0.31,47.5,-349,4517.4,12053,4517.401848408,32301,0
680,680,-2.34,-1,32765,5666.56,11441,5666.561228823,32766,0
681,681,2.52,-13,-219,5212.46,13057,5212.45986555292,32766,0
682,682,1.19,-14,32765,6538.33,12305,6538.32531463524,32766,0
683,683,-0.03,29,32765,5735.25,12856,5735.25241815912,32766,0
684,684,-0.71,56.5,-11.5,3708.87,13569,3708.86806316968,32340,0
685,685,0.1,25.5,-85.5,4572.59,10043,4572.58663559259,32765,0
686,686,1.18,-8,-119,5203.41,9867,5203.40656685599,32766,0
687,687,-1.15,20,32765,5863.41,9504,5863.40831087176,32766,0
688,688,-3.28,57.5,32765,5427.22,8920,5427.22010425227,32766,0
689,689,-3.73,19.5,-32766,5666.91,9625,5666.90750056854,32766,0
690,690,4,51,32765,5341.67,11623,5341.67569401213,32766,0
691,691,0.78,59,32765,5835.29,10979,5835.29076653426,32765.5,0
692,692,-1.48,43.5,-32766,5933.55,11703,5933.54721646335,32765,0
693,693,-0.31,28,-32766,5264,11873,5264.00000949848,32765,0
694,694,1.41,16.5,-32766,5701.78,10093,5701.78328946304,32766,0
695,695,-1.51,29,32765,6356.08,9542,6356.07567607561,32766,0
696,696,-3.45,22,32765,5289.66,10922,5289.65812222302,32765,0
697,697,-3.11,-3.5,-62,3901.11,9519,3901.11104558689,32766,0
698,698,-0.65,7,105.5,5502.31,9697,5502.31255291809,32766,0
699,699,-1.07,-21,32766,5701.33,10341,5701.33407370591,32766,0
700,700,-3.08,-48,32766,5876.84,9347,5876.84534593178,32766,0
701,701,1.14,4.5,-32766,5489.29,12162,5489.28780899672,32765,0
702,702,-0.61,22.5,-35.5,4484.5,13327,4484.5048522663,32765,0
703,703,-6.5,36.5,208.5,4260.21,11829,4260.21544760356,32765,0
704,704,-2.73,34,241.5,5017.34,11019,5017.33719317329,32765,0
705,705,-3.45,17.5,32765,6087.12,10869,6087.12555070125,32766,0
706,706,-1.62,-32.5,32765,8080.86,9423,8080.86375148103,32766,0
707,707,0.8,-52,32765,7570.78,9137,7570.78268807129,32766,0
708,708,-0.25,-13,-531.5,5946.93,8256,5946.92703923632,32766,0
709,709,2.39,17,146.5,5060.23,10630,5060.23196800305,32766,0
710,710,3.12,-6.5,988,5230.09,11945,5230.08729755059,32766,0
711,711,-3.43,26.5,281,5164.5,10968,5164.50117533146,32766,0
712,712,-4.22,15,164,4913.29,9989,4913.2894988999,32766,0
713,713,0.41,-60.5,-32766,5567.32,7962,5567.32268330119,32766,0
714,714,4.07,-23.5,2704.5,4967.05,6844,4967.05088357267,30933.5,0
715,715,-0.15,-39.5,32765,5759.11,6011,5759.10828253819,32766,0
716,716,-5.45,-24.5,32765,6183.25,4802,6183.24878118291,32766,0
717,717,0.14,28.5,252.5,5458.78,8798,5458.78178351178,32766,0
718,718,1.22,24.5,-194,4277.68,12500,4277.67779174636,32765,0
719,719,-0.04,12,241,4289.14,15274,4289.13835869164,32762,0
720,720,3.27,25,241,4657.22,11831,4657.22012578319,32765,0
721,721,-1.21,9,32765,4877.57,10053,4877.56617382071,32766,0
722,722,-2.66,25.5,32765,4869.99,12260,4869.99522484366,32766,0
723,723,-0.17,36.5,-73.5,4990.46,15061,4990.46285528707,32765,0
724,724,-1.87,11.5,32765,5716.92,13453,5716.91871115901,32766,0
725,725,4.29,21,32765,5000.14,10079,5000.1426569649,32766,0
726,726,-2.85,63,32765,5050.26,7417,5050.26151501088,32766,0
727,727,-3.15,35,32765,4707.77,8374,4707.76786810905,32765.5,0
728,728,3.14,11.5,32765,6016.49,8168,6016.49155571584,32765.5,0
729,729,-0.48,39.5,-32766,5637.6,8580,5637.5951991962,32765.5,0
730,730,-3.74,31,357.5,4351.93,12299,4351.93617140693,32726.5,0
731,731,-0.69,3,94.5,4108.31,13548,4108.31067836891,32195,0
732,732,-1.03,5,48.5,4224.65,13513,4224.65101043861,31978,0
733,733,1.17,14.5,-207,4607.83,12825,4607.83023341789,32747,0
734,734,-1.75,0,32766,6220.58,12753,6220.57738558086,32766.5,0
735,735,0.05,5.5,32765,5394.31,8798,5394.31374319292,32765,0
736,736,5.17,-20,32765,4955.91,10586,4955.91162955919,32765.5,0
737,737,0.42,-15,32765,5303.91,10000,5303.91117478413,32766,0
738,738,-4.29,-6,-54,5151.55,13582,5151.5517603922,32766,0
739,739,-4.16,15.5,-52,4738.9,17530,4738.897607039,32765,0
740,740,-0.09,38,32765,5933.22,13221,5933.22204287013,32766,0
741,741,-2.99,35,32765,5730.11,10699,5730.11166994152,32766,0
742,742,-2.72,32,265,4964.37,10775,4964.37321320628,32766,0
743,743,1.34,20.5,15.5,5613.92,8787,5613.92069591297,32766,0
744,744,-0.65,-7,32765,5547.05,8020,5547.04667458279,32766,0
745,745,1.18,38.5,-32766,6258.62,9025,6258.61591088637,32766,0
746,746,3.93,58,-32766,5032.44,10260,5032.44568376053,32766,0
747,747,1.89,-1,-37.5,4832.02,10031,4832.02410383061,32765,0
748,748,2.34,-23,-378,5455.21,6859,5455.20564232,32766,0
749,749,-5,1.5,225.5,5193.97,6358,5193.97722463239,32766,0
750,750,-6.1,21,32765,5688.82,9309,5688.82363762492,32766,0
751,751,0.2,17.5,32765,6596.49,11095,6596.49220722651,32766,0
752,752,-0.3,1,32765,5761.89,9078,5761.89321837884,32765,0
753,753,-0.79,32.5,100.5,4120.77,10186,4120.76599554015,30199,0
754,754,1.5,27.5,45.5,4409.07,9751,4409.06974769055,32766.5,0
755,755,-0.48,14.5,624.5,4924.19,10407,4924.19105437634,32766.5,0
756,756,-0.12,56,624.5,4507.68,11708,4507.67573146073,32766,0
757,757,1.79,41.5,32765,5219.12,9272,5219.1200493953,32767,0
758,758,-1.8,34.5,32765,5841.28,8688,5841.2770675598,32767,0
759,759,-0.73,40,32765,5693.28,8546,5693.27892343244,32766,0
760,760,-5.13,47.5,32765,6630.95,7864,6630.95432422815,32766,0
761,761,0.76,33,32765,6618.59,8234,6618.59168479217,32766,0
762,762,-5.78,-35.5,-477,3735.66,13233,3735.66327577848,32765,0
763,763,1.55,-10.5,32765,5461.38,11072,5461.38110096705,32766,0
