,Spectral centroid,Band Energy Ratio,Spectral Roll Off
17748,2705.06876,15.4807539,6779.666667
17749,2282.089765,29.72920227,5924
17750,2482.599407,20.48843002,6505.333333
17751,1461.716225,118.8824997,2731.666667
17752,1574.015145,124.3283539,3119
17753,2338.980444,66.60601807,5974.666667
17754,2428.636121,29.81862259,5984.333333
17755,2024.718765,59.85044479,5338.666667
17756,2422.255633,33.60319138,6061.333333
17757,2044.359274,63.58046722,5508
17758,2367.068689,37.3633194,6019.333333
17759,2047.694423,56.16166687,5272
17760,1363.889385,73.4115448,2548.333333
17761,1609.134088,49.88868332,3085
17762,1982.308794,24.91102791,4516
17763,1686.385634,64.31102753,3530.666667
17764,1796.672426,42.67946243,4022.666667
17765,1997.020139,39.65349579,4787.666667
17766,1625.38793,39.45281601,3069.666667
17767,2175.044826,30.01553154,5308
17768,1955.052836,76.09386444,4689.333333
17769,1769.357235,61.75686264,4278.333333
17770,2993.209616,20.29123497,7202
17771,2274.558267,31.48986816,5804
17772,1908.191469,55.81670761,4867
17773,2308.447091,33.71543884,5791.333333
17774,1653.580963,76.46451569,3638.333333
17775,2464.273114,29.32610703,6432.333333
17776,2571.227736,13.23339272,5851.666667
17777,2569.969052,23.98284531,6377
17778,1558.8188,48.86709213,2938.333333
17779,1382.461589,17.61186409,2668.333333
17780,1399.74919,38.85720444,2649.666667
17781,1368.877237,20.52974129,2436.333333
17782,2095.672116,23.52913094,5337.333333
17783,3200.131651,10.21273327,7922
17784,1553.369821,30.92715263,2931.666667
17785,1792.074891,72.51641846,3729
17786,1568.48597,48.28970337,3096
17787,1274.786604,39.61115265,2540
17788,1012.579441,110.7223206,2104
17789,1234.426221,27.51730728,2476
17790,985.8584737,167.9149475,1677.666667
17791,1322.368901,19.92916489,2612.666667
17792,1479.93473,48.64685822,3149
17793,1187.549147,110.698555,2099
17794,1473.852084,40.88594437,2710.666667
17795,1708.573026,29.97083664,3129.333333
17796,1395.001739,23.61346436,2633.666667
17797,2315.631048,17.89565468,4966.666667
17798,1626.45959,37.38898849,3286.666667
17799,1257.419483,153.2725525,2382.333333
17800,1558.8188,48.86709213,2938.333333
17801,1382.461589,17.61186409,2668.333333
17802,1399.74919,38.85720444,2649.666667
17803,1368.877237,20.52974129,2436.333333
17804,2095.672116,23.52913094,5337.333333
17805,3200.131651,10.21273327,7922
17806,1553.369821,30.92715263,2931.666667
17807,1792.074891,72.51641846,3729
17808,1568.48597,48.28970337,3096
17809,1274.786604,39.61115265,2540
17810,1012.579441,110.7223206,2104
17811,1234.426221,27.51730728,2476
17812,985.8584737,167.9149475,1677.666667
17813,1322.368901,19.92916489,2612.666667
17814,1479.93473,48.64685822,3149
17815,1187.549147,110.698555,2099
17816,1473.852084,40.88594437,2710.666667
17817,1708.573026,29.97083664,3129.333333
17818,1395.001739,23.61346436,2633.666667
17819,2315.631048,17.89565468,4966.666667
17820,1626.45959,37.38898849,3286.666667
17821,1257.419483,153.2725525,2382.333333
17822,1156.787899,85.34803772,2367.666667
17823,2595.21396,15.33102703,7150.666667
17824,1589.788161,17.39698601,2818.666667
17825,1310.379238,19.15969086,2566.333333
17826,1454.146526,45.65238953,2800.666667
17827,1328.006111,30.00481606,2697
17828,1420.412452,37.78652573,2740.666667
17829,1180.115617,54.0865593,2590.666667
17830,1584.116756,29.98187828,2978
17831,1654.240563,9.284005165,2997.333333
17832,1277.526989,19.86800385,2648.333333
17833,932.1664582,107.1645126,2131.666667
17834,1478.383206,30.47826195,2805
17835,1513.165073,19.14489174,2689
17836,2417.533392,15.03709602,6334.666667
17837,1623.516303,36.97554016,3204
17838,1270.171784,41.16321945,2482.333333
17839,1318.06083,42.31515121,2481.666667
17840,1682.702869,33.1377449,2933.333333
17841,1539.177537,46.10132217,2998.666667
17842,1317.180295,42.8571167,2693.666667
17843,1644.856848,21.93549538,3271.333333
17844,1456.982433,14.38861465,2779.666667
17845,1331.263808,43.73515701,2592.333333
17846,1237.232735,23.27468681,2600.333333
17847,1326.825351,43.69327927,2647.333333
17848,1151.63015,31.42422867,2309
17849,1154.747319,74.86862183,2345.666667
17850,1262.248597,141.879425,2442
17851,997.7842425,510.5444641,1441.333333
17852,909.4298497,215.2602997,1575.333333
17853,1086.296735,91.6262207,2044.666667
17854,1984.631773,30.08960342,5049.333333
17855,947.8771905,128.6786652,2063.666667
17856,1229.587086,102.3068771,2420.333333
17857,1896.765548,17.98238373,3779
17858,1432.289228,28.21515083,2704
17859,1224.999826,170.8524323,2317.666667
17860,1200.438704,254.4022217,2244.333333
17861,1956.885268,52.9342804,4906.666667
17862,1293.380804,120.0136108,2194.333333
17863,1193.905642,136.7957153,1918.333333
17864,1713.04524,16.28134155,3379.333333
17865,1435.421392,119.9749985,2899.666667
17866,1183.481756,66.9894104,2336.666667
17867,1412.799952,23.63597679,2669.666667
17868,1564.315787,10.75780964,2966.666667
17869,1356.111346,22.75085068,2716.333333
17870,1136.719392,61.85357666,2504.333333
17871,1333.217614,48.83148193,2507.333333
17872,1287.194097,29.07854462,2683.333333
17873,1443.835618,27.12825203,2701.333333
17874,1128.504476,37.60399628,2504
17875,1712.880998,39.53357315,3466.333333
17876,1465.388517,41.39517212,2823
17877,1319.164727,18.19190788,2541.666667
17878,1758.862736,24.45731354,3414.333333
17879,1378.192249,22.99197388,2655
17880,944.9121713,80.2591629,1846.333333
17881,1438.61258,74.33062744,2775
17882,1500.912882,50.3208046,2796.333333
17883,1279.33295,148.2713318,2609
17884,1723.613451,18.10051346,3245.333333
17885,1474.674409,88.33984375,3212.666667
17886,1519.754113,51.36791611,3062
17887,1137.192466,61.608078,2729
17888,1136.184814,44.36108017,2382.333333
17889,1401.037301,62.36920929,2766
17890,1535.194383,46.34788895,2989.333333
17891,1091.983551,53.19411469,2266.333333
17892,1190.471542,90.78401184,2390.666667
17893,1257.201158,55.56979752,2600.666667
17894,1644.909727,35.32986069,3199.666667
17895,1455.963705,18.73864365,2740.666667
17896,1465.973023,33.15232849,2745
17897,1191.87132,39.95208359,2400.666667
17898,1236.968168,37.38091278,2401
17899,1369.442911,59.41856766,2689.333333
17900,1177.825911,66.30377197,2545.666667
17901,1518.469802,44.2632103,2986.333333
17902,1588.180489,27.42914772,2897.333333
17903,1297.160241,32.27066422,2584.666667
17904,1316.367692,42.769207,2584.666667
17905,1054.527616,100.718338,2063.666667
17906,1582.666036,20.58626366,3014
17907,1737.436764,40.65771866,3505.666667
17908,1581.097494,39.4450798,3052.333333
17909,1500.152456,35.38739395,2828.666667
17910,1930.208549,40.12704086,4605.333333
17911,1335.915022,88.0595932,2564
17912,1439.964719,13.81106758,2768.666667
17913,1519.184782,36.16635513,2861.333333
17914,1270.07841,61.71906281,2389.666667
17915,1185.321244,98.91950226,2242
17916,2162.081516,47.66270447,5407.666667
17917,1475.226737,51.75498581,2747
17918,2577.245198,19.74653435,6574.333333
17919,1301.390315,49.87802124,2347
17920,2045.019398,29.58583069,4929.666667
17921,1964.982532,12.52303982,3466.333333
17922,1616.122617,57.07464981,3289
17923,2265.641822,31.63921738,6004
17924,1716.4394,62.48952484,3680.666667
17925,1963.795525,56.38038254,5620.666667
17926,1567.906486,55.36867523,3114.666667
17927,1325.746222,26.68808937,2636
17928,2307.690514,20.08114243,5803.333333
17929,1582.456576,50.48374939,3078
17930,1682.952257,22.6592083,3045.666667
17931,1216.532003,180.0074615,1836
17932,1056.283901,162.8809509,2185.333333
17933,1763.256857,77.97475433,3991.666667
17934,1379.588039,33.23698807,2925
17935,1221.205399,32.71233749,2694.333333
17936,1683.475865,24.22509193,3225.666667
17937,1342.991354,22.98762894,2563.333333
17938,1648.729958,30.41322136,3103.333333
17939,1687.023615,26.14616013,2954.666667
17940,1558.937676,35.65462875,2739
17941,1062.749109,91.48355103,1941.333333
17942,1077.700949,118.0723648,2186.666667
17943,2248.840475,37.91397476,5573.333333
17944,1397.651148,43.50100708,2434.333333
17945,1637.662274,33.97081757,3450
17946,1389.038708,27.47011185,2699
17947,1309.114234,40.99944687,2532.666667
17948,1070.877644,59.48371124,2068.333333
17949,1908.109479,55.90220261,5265.666667
17950,1251.100588,31.54315758,2442.666667
17951,1064.016733,126.8067551,1750
17952,1630.537451,48.6929512,2939.666667
17953,1220.708722,64.79426575,2146
17954,2717.931493,9.899839401,6555
17955,1344.773331,70.43977356,2438
17956,1767.651786,49.92940521,3909.666667
17957,1282.713989,36.27172852,2458.666667
17958,2278.949882,27.47661209,5702
17959,1509.491076,118.7612762,3092.666667
17960,1560.631065,62.77009583,3337.333333
17961,1461.15071,15.53298569,2656.333333
17962,1457.654001,43.11520004,2729
17963,1271.939426,31.19041824,2518.333333
17964,794.9494053,564.7775879,1165.666667
17965,1607.457121,83.25508881,3545.333333
17966,1260.167805,100.5239792,2159.666667
17967,1830.450608,35.53992844,4386
17968,1742.604093,58.18954086,3731.333333
17969,1699.717904,46.01728439,3981.333333
17970,1752.56371,39.52936554,3880.333333
17971,1656.956877,47.03162003,3211.333333
17972,1792.093596,46.30119324,4080.333333
17973,2850.906827,14.40414906,7080
17974,1382.916423,16.7706604,2604
17975,1480.371319,13.56484604,2522.666667
17976,1384.472283,21.39615059,2526
17977,1173.392002,32.63601303,2547.666667
17978,908.1166521,176.7809753,1641
17979,901.7220524,279.478302,1667
17980,1055.559342,155.1663971,1887.333333
17981,1668.164119,36.61341095,3063.666667
17982,984.2647606,193.5112152,1817.666667
17983,1176.750616,224.3266754,1940.333333
17984,1226.070739,64.71811676,2316.333333
17985,1172.374541,58.43229675,2284
17986,1036.661479,199.3294983,1685.666667
17987,1570.926763,99.56908417,3188
17988,1981.936687,45.4157753,4404
17989,944.0064951,313.7679443,1416
17990,1072.723313,87.14849091,2052.666667
17991,1636.332337,31.2076931,3357.666667
17992,1521.146703,30.26313972,3015
17993,1465.452973,47.15343475,2885
17994,1358.262687,28.0039959,2515
17995,1697.174383,18.68639183,3194.666667
17996,1285.059045,62.32436752,2628.333333
17997,1326.56187,22.54395294,2555.666667
17998,1300.408382,21.47919655,2862
17999,1535.782885,45.21353912,2747
18000,1814.28848,15.54044437,3360.333333
18001,1574.93187,31.33930969,3259.666667
18002,1407.313702,48.0407486,2776.333333
18003,1434.73084,55.33688354,2898.333333
18004,1475.089942,31.63871956,2711
18005,1400.415831,61.37154007,2623
18006,1329.605818,23.94289398,2666
18007,1491.828748,43.72159576,2784.333333
18008,1354.931544,122.027504,2529
18009,1817.546942,20.31989861,3754.666667
18010,1584.535323,68.3682251,3226.333333
18011,1806.546776,28.34622002,3759.666667
18012,2639.341187,19.54924583,7272.666667
18013,2218.289921,39.00268173,5860.333333
18014,1279.392614,77.03681946,2503
18015,1737.014739,29.12742424,2821.333333
18016,1161.404188,66.77113342,2318.666667
18017,1937.792758,21.04797935,3941.666667
18018,1306.96991,35.26450348,2591
18019,1292.313342,17.15133858,2516
18020,1121.12641,60.96829605,2249.666667
18021,1147.785895,53.70033264,2366.333333
18022,1157.53818,83.56813812,2061.333333
18023,998.6576888,163.8970032,1855
18024,1254.516692,91.27773285,2097.333333
18025,1045.545529,263.0273132,1661.333333
18026,1177.471196,96.18491364,2052
18027,1111.683407,55.56748962,2048.666667
18028,1615.413683,110.9778137,3106
18029,1116.140058,85.22344208,1924
18030,1204.61251,55.34063721,2313
18031,915.4547443,209.1579742,1600.666667
18032,2314.878623,32.54524231,6521.666667
18033,1159.191124,35.44707489,2265
18034,1279.959616,58.96324158,2307.333333
18035,1716.891414,93.42612457,3960.666667
18036,1961.957534,19.5167141,3804.666667
18037,1536.395553,32.47520447,2717.333333
18038,1236.799848,91.90272522,2203.333333
18039,1687.099836,100.865593,4014
18040,1682.228578,53.36252975,2863.666667
18041,1397.626954,156.5851288,2450.333333
18042,991.708208,229.4332733,1272
18043,1194.397246,102.6863022,2120
18044,1843.804523,44.5779686,4067
18045,1301.89945,66.04305267,2387.666667
18046,1413.959056,63.82893753,2850.666667
18047,1206.688348,81.54085541,2360.333333
18048,1738.637063,41.88420868,3774.333333
18049,1811.131338,41.21782684,3920
18050,1550.818823,35.19156647,2714.666667
18051,1378.421924,26.69683456,2701.666667
18052,1109.715558,70.95388031,2197.666667
18053,1458.21072,74.54250336,2653.333333
18054,1990.716156,52.12313461,4926
18055,2226.124348,28.70750427,5397.666667
18056,1918.965485,48.29878616,4840.333333
18057,1135.841666,89.0588913,2347.333333
18058,1484.878884,136.2751923,2693.666667
18059,1294.172108,28.53874207,2742.666667
18060,1446.342699,30.52122116,2705
18061,1797.607519,40.92898941,3951.333333
18062,1637.316946,25.55375671,3342.333333
18063,1453.952214,32.86658096,2912.333333
18064,1545.947877,66.57650757,3110.333333
18065,1335.820024,39.32518768,2781.333333
18066,1253.92226,28.90039825,2510.666667
18067,1230.67698,32.0093956,2409.666667
18068,1430.667944,52.52624512,2571.333333
18069,1286.941089,31.0394783,2638.666667
18070,1586.614373,19.07589531,2917.666667
18071,1490.419785,53.07683563,3146
18072,1427.647643,40.77997208,2724
18073,1439.761481,29.54143333,2616.333333
18074,1378.332082,60.35064316,2843.333333
18075,1714.965631,64.13476563,3789.666667
18076,1357.054695,22.41775894,2695
18077,1004.5951,86.25714111,2253
18078,1015.97152,90.76846313,2098
18079,2273.851622,22.34269524,5342.666667
18080,1655.445894,36.65916061,3377.333333
18081,1796.161648,37.72451401,3580.333333
18082,1192.906034,35.48074722,2531.666667
18083,1588.04247,72.96799469,3050.666667
18084,1324.545674,78.6082077,2632.333333
18085,1759.32775,19.78033638,3061.666667
18086,1223.388019,47.32289505,2312.666667
18087,1140.367817,83.03901672,2349
18088,1329.97514,51.0401001,2649
18089,1563.815309,32.54753113,2986
18090,1337.244127,45.95137405,2645
18091,1212.958025,58.92220306,2475.666667
18092,1347.336188,38.34536362,2713.333333
18093,1882.311134,33.66895676,4356
18094,1504.286011,15.85214996,2860
18095,1918.071927,30.75748825,3582
18096,963.1342802,257.0923767,2239.666667
18097,1100.343312,103.8940201,2337
18098,1445.866439,24.3371563,2832
18099,1566.954641,20.50312805,3018
18100,1489.980795,25.09116364,2794
18101,1990.063758,25.65857124,4637.333333
18102,1473.980754,51.81856155,2900
18103,1472.324035,31.18367386,2977.666667
18104,1203.990099,32.96923828,2457.666667
18105,1361.478298,32.41599274,2744.666667
18106,1322.437241,34.86288834,2687.666667
18107,967.5474245,98.35312653,1447
18108,1686.87589,10.70040321,2859.666667
18109,1738.916396,45.74857712,3555
18110,1238.291803,30.6906147,2628.333333
18111,1445.561444,45.30484009,2890.666667
18112,1081.399962,71.68312073,2283.333333
18113,1880.307772,62.38160706,4654
18114,1386.490546,130.6421356,2772
18115,1173.592975,69.66062164,2380.333333
18116,1461.689402,35.70150757,2716.333333
18117,1046.774759,50.22317123,2419
18118,1298.361574,33.43124008,2508.333333
18119,1445.055296,50.70512772,2570.333333
18120,1853.553898,25.19240379,3723.666667
18121,1320.392774,32.54996109,2716
18122,1411.092124,29.4287796,2772
18123,1128.093366,47.73999405,2250.666667
18124,1509.79518,19.02148438,2820.666667
18125,1411.872147,43.08692169,2696
18126,1557.05331,45.33275986,2965.666667
18127,1549.476546,124.2797623,3808
18128,1711.335712,69.75951385,4252
18129,1084.035647,211.67276,2396
18130,1851.023096,51.33930206,4295.333333
18131,1584.563598,34.36606979,3150.333333
18132,1637.318811,55.17644501,3390.333333
18133,1454.7713,68.99671936,2497.666667
18134,841.1948272,443.7640991,1328.333333
18135,1145.424349,65.14316559,2123.333333
18136,1302.876445,80.69821167,2398.333333
18137,1669.672942,68.56643677,3361.333333
18138,2060.664854,54.77314758,5656
18139,1447.807304,91.81965637,2749.666667
18140,1596.804389,21.35062218,2930.333333
18141,3065.568911,12.67456722,7365.666667
18142,991.3324712,98.68904877,1764
18143,1993.449941,41.2667923,4858.333333
18144,1333.420717,19.87180519,2563.666667
18145,1686.879477,56.28652954,3341
18146,1649.833816,60.97756195,3426.666667
18147,1542.755772,72.21456146,2995.666667
18148,1809.321947,60.95764542,4203
18149,1926.58523,59.93233109,4856
18150,2252.628115,19.88417625,6140.666667
18151,1481.131452,75.89045715,2901
18152,750.9165249,821.3812866,1160.666667
18153,1007.939597,63.67444611,2000
18154,1326.999324,190.0901947,2156.666667
18155,1440.154149,95.88919067,2527.666667
18156,2388.143926,16.12141037,5693
18157,1704.963565,91.74777222,4133.333333
18158,1673.844201,24.86197662,3247.333333
18159,1576.197059,26.24068451,3122
18160,1510.488388,24.20875359,2774.333333
18161,1556.35585,23.77042007,2987.666667
18162,1571.299668,57.76417923,3165.333333
18163,2048.064899,34.45213318,5234.666667
18164,1394.251509,29.22568512,2746.333333
18165,1267.801073,28.51162338,2740.666667
18166,1522.559384,23.98312378,2874.666667
18167,1614.41358,49.24166489,3253.666667
18168,1789.47954,18.76171303,3241
18169,1810.567575,40.96730804,3997.666667
18170,1444.975061,31.64961052,2822.666667
18171,1607.566194,29.49978256,2842
18172,1587.194246,42.02083206,2984
18173,1086.309936,73.27651215,2228
18174,1836.762479,40.58422089,4410.333333
18175,1421.673608,31.22179604,2782
18176,1696.96123,47.40043259,3551
18177,1889.639322,35.99869919,4443.333333
18178,1724.096032,42.3677597,3375.333333
18179,1095.782682,60.84832382,2460
18180,1776.002621,25.72590256,3466.333333
18181,1786.727396,41.28993607,3571
18182,1629.626752,60.36672592,3460.666667
18183,1465.258973,19.57102966,2914.333333
18184,1145.764976,33.87054825,2610.333333
18185,1374.71394,24.44211197,2769
18186,1441.991172,28.55175018,2678.333333
18187,1565.279207,39.93966675,3096.666667
18188,1608.940977,25.88141632,3049.333333
18189,1574.749014,31.92800903,3076.333333
18190,1346.737431,27.43299103,2668.333333
18191,1580.995932,33.49518967,3261.666667
18192,1698.463983,46.30708313,3523.666667
18193,1395.217513,42.19943237,2576.333333
18194,1123.188437,66.8788681,2378.666667
18195,1535.344463,6.082194805,2716.666667
18196,1507.988724,20.87267494,2811
18197,1655.532075,33.17345047,3078.333333
18198,1330.103088,35.21816635,2468
18199,1473.189434,44.50566101,2854.666667
18200,1228.175435,40.45541382,2571.666667
18201,971.0437485,83.89567566,2033.333333
18202,1272.924833,26.29893303,2465.333333
18203,1164.373507,34.85779572,2458.666667
18204,1583.453789,35.8514328,3136.333333
18205,1789.522024,12.24034691,3332.333333
18206,1232.496638,71.99369049,2822.333333
18207,1286.34305,133.2062531,2886.666667
18208,1296.733074,87.69295502,2739.666667
18209,1327.029709,104.145752,2727.333333
18210,1731.07385,18.10431671,3495.333333
18211,1868.881816,20.18199348,4066
18212,1249.385651,117.0364532,2468.333333
18213,1297.462158,67.94023132,2394.333333
18214,1492.78786,127.7143173,3079.333333
18215,1777.059641,49.04790497,4105.333333
18216,1807.428836,41.98729324,4222
18217,1515.765823,9.580471992,2848.333333
18218,1737.95206,62.37469101,3502.666667
18219,1318.129526,19.71288872,2598
18220,1303.35318,20.65608406,2559.666667
18221,1840.857108,28.32742119,3598
18222,1571.65758,21.62694359,2928.333333
18223,1785.877007,37.31214142,3561.333333
18224,1132.041118,64.18945313,2547.666667
18225,1389.528928,39.97922134,2880.333333
18226,1833.104719,25.70968246,4204.666667
18227,1602.995644,27.41689682,2890.333333
18228,1202.807366,61.39913559,2599.333333
18229,973.5179053,93.67153931,1937.333333
18230,1425.472121,37.91211319,2883.666667
18231,1568.050403,39.60531998,3281.666667
18232,1308.459856,66.05164337,2860
18233,1289.994304,34.97949219,2651.333333
18234,2465.336923,25.22415352,6917.333333
18235,1223.728027,69.64235687,2555.333333
18236,1444.386671,22.48778725,2821.666667
18237,1489.204459,16.13393784,2834
18238,1537.098986,36.6778183,2962.333333
18239,1898.118948,47.336586,4338.666667
18240,1260.179041,72.43579865,2478.666667
18241,1114.074452,65.38276672,2340.333333
18242,1182.534823,76.77313232,2260.333333
18243,1322.080393,67.96484375,2491.333333
18244,1530.834321,17.97383881,2857.333333
18245,1437.07184,39.17749405,2690.333333
18246,1233.181095,63.84033585,2437.333333
18247,1092.450546,60.46282959,2292.333333
18248,1311.352723,66.04786682,2513.666667
18249,1182.030255,44.29904556,2479.333333
18250,1504.380721,21.14773369,2766
18251,1402.411258,84.23143005,2535.333333
18252,1924.931635,65.68987274,4807
18253,1473.687823,73.79560852,2982.666667
18254,1952.269585,31.25511742,4597.666667
18255,1810.523561,22.1669178,3363.666667
18256,1312.144638,40.72205734,2634.333333
18257,1401.622723,39.25805664,2740
18258,1568.868433,47.07552719,3103
18259,1584.013862,24.60006142,2814
18260,1731.301097,48.10930252,3488.666667
18261,1223.833388,48.97277451,2603.333333
18262,1187.790695,41.96810913,2447
18263,1420.656236,31.52113152,2734.333333
18264,1475.302162,42.60668182,2743
18265,1260.283364,25.68648911,2636
18266,1230.330957,43.79719162,2498.666667
18267,1398.290996,64.8134613,2770.333333
18268,1620.265109,36.42378235,3171
18269,1430.519604,77.76905823,2878
18270,1482.42297,14.797122,2749.666667
18271,1192.547825,52.02101898,2614
18272,1373.311136,12.6054678,2776.666667
18273,1714.57444,18.32730865,3320
18274,1534.764809,32.87804413,3188
18275,1037.438527,59.65210342,2221
18276,1422.829504,34.11859894,2700.333333
18277,1432.387743,53.31213379,2729
18278,1207.324996,72.3127594,2299.333333
18279,1384.949381,51.50925446,2749.333333
18280,984.2482702,97.73726654,2024
18281,1766.546236,70.32447052,4871
18282,829.4482937,157.1559753,1542.666667
18283,886.9823725,127.4547119,1795
18284,1203.646165,28.40838432,2639
18285,1186.025188,47.88785553,2587
18286,1958.671662,35.66801071,4646.333333
18287,1770.524164,40.015625,3530.333333
18288,1516.914443,29.97496605,2865
18289,1335.739225,22.0258522,2683.333333
18290,1542.498876,21.76287651,2859.666667
18291,1568.826357,40.09911346,2891.333333
18292,1269.96321,57.56533432,2549.666667
18293,1132.975908,43.08666992,2426
18294,1162.551531,60.67260361,2479.333333
18295,1489.723131,37.6727562,3056.666667
18296,1363.780958,83.80679321,2754
18297,1204.352696,48.10347366,2598.333333
18298,1204.234525,84.45967865,2503.333333
18299,1737.141787,49.82676697,3417.666667
18300,1485.366989,32.99573517,3129
18301,1841.879804,51.40044022,4395.666667
18302,1544.079689,23.27700806,2982.333333
18303,1481.834307,101.3997726,3038.333333
18304,1558.503726,58.8559227,3198.666667
18305,1671.532269,34.06344604,3365.333333
18306,1189.840258,74.96311951,2389
18307,1588.346779,41.53780746,3221.666667
18308,1337.777578,40.27977753,2662.333333
18309,1807.625523,25.78170776,3669.333333
18310,1662.789905,50.84308243,3395
18311,1629.027534,21.29559517,3092
18312,1539.436171,41.75605392,3088.333333
18313,1271.885791,29.08745956,2573.666667
18314,1334.291873,107.8811722,2616
18315,1997.824775,17.4920826,4215
18316,1562.662771,128.48526,3589
18317,1762.606824,49.79058838,4095.666667
18318,1327.439839,86.11573792,2462.333333
18319,1916.247616,50.89879227,4220
18320,1395.829004,53.76400375,2527
18321,1203.138243,177.1625214,2200
18322,1662.700237,60.59124756,3540
18323,1411.619887,57.82113266,2809
18324,1535.784434,47.7914238,3130.333333
18325,2452.701277,21.38802528,6418.666667
18326,1175.625937,46.95186234,2522.666667
18327,2605.460469,14.7357502,6310.333333
18328,0,,0
18329,0,,0
18330,2258.6963,34.32527542,5648.666667
18331,1933.366109,17.79462433,4303.666667
18332,1490.267795,42.41074753,2815.666667
18333,1193.954302,39.33441162,2296.333333
18334,1336.894855,62.26070404,2302.333333
18335,857.440692,190.54245,1788
18336,964.7327772,97.78635406,1866
18337,1242.151048,81.89669037,2071.666667
18338,1072.08547,65.86112976,2084.666667
18339,1073.078867,253.6197357,1658.333333
18340,1336.398697,51.58447266,2367
18341,1458.609387,19.14050102,2518.333333
18342,2149.116341,26.87569237,5105
18343,1263.503757,59.81084061,2320
18344,1788.44453,56.59131622,4164
18345,1283.125837,85.66056061,2373.333333
18346,1195.603538,202.7978058,2351.333333
18347,1253.053705,27.02900887,2357.666667
18348,1204.494424,53.42299271,2126.333333
18349,1420.546227,24.30357552,2387.333333
18350,1255.554308,31.62015724,2274
18351,1191.377274,49.60314941,2199.666667
18352,1224.407588,39.34054184,2221
18353,1759.783049,30.34837151,3410
18354,1864.799955,36.17264175,3966.666667
18355,1285.432996,215.8608093,2303
18356,2227.367854,32.63230133,6021.666667
18357,1376.74181,30.68733215,2510
18358,1302.109406,50.49526215,2313
18359,1415.535225,102.7120361,2733.333333
18360,1090.972635,41.39819336,2305.666667
18361,1214.753203,40.52906418,2310.666667
18362,1434.83328,41.47971725,2619.666667
18363,2031.409693,23.79527092,4847
18364,1137.647643,61.16862869,2187.333333
18365,1643.669779,64.29115295,2775.333333
18366,1206.404122,84.80599213,2203
18367,1525.662422,73.11034393,2970
18368,1511.091013,30.64466476,2747.666667
18369,1464.368945,34.93368912,2582.666667
18370,1574.919307,18.15005493,2541.666667
18371,1701.689256,37.25502777,3409.333333
18372,1219.145851,27.95711899,2170
18373,1186.115425,53.4692421,2129
18374,1300.606439,95.78465271,2291.666667
18375,1596.668633,74.06163788,3409.333333
18376,1141.653448,115.8178101,2065
18377,1192.998509,38.43328094,2243.333333
18378,1558.897352,22.49055481,2921.666667
18379,1806.901827,58.68701935,4409.333333
18380,1712.991056,64.34072876,3936.333333
18381,2880.445215,14.39427567,7203
18382,2799.93216,10.17894077,6198
18383,1904.859781,37.6301384,4479.666667
18384,2097.089886,27.73299408,5417.666667
18385,1381.817408,23.08791542,2553
18386,1636.431556,15.04005527,3056.333333
18387,1787.104876,26.76608276,3422
18388,1575.903459,25.55304909,3101.666667
18389,1859.436233,15.19234657,3397.333333
18390,1591.782229,72.8118515,2704
18391,1509.982956,43.1959877,3174
18392,1522.123821,87.19862366,3251
18393,1943.850115,51.29579544,5256.333333
18394,1377.014745,192.7434692,2243.666667
18395,1138.428054,98.0836792,2242.333333
18396,894.4863401,222.0301666,1395.666667
18397,2748.763211,20.32609367,6670.333333
18398,1147.989234,153.2952271,2165.666667
18399,1675.519253,76.22038269,4690.666667
18400,1310.189585,38.85210037,2352
18401,1714.49306,35.5090332,3613
18402,2423.907303,15.06085968,5738.333333
18403,1313.880998,33.60694885,2285.666667
18404,1984.130646,38.90647125,4704.333333
18405,2559.696557,19.62460136,6635.333333
18406,1365.876533,28.06315041,2301.666667
18407,1253.979127,23.92630959,2317.666667
18408,1102.176351,71.46562195,2002.333333
18409,1056.144908,90.35940552,1918.333333
18410,1321.94689,64.83323669,2471.666667
18411,1128.064684,81.33107758,2120.333333
18412,1341.036104,49.27168274,2228.666667
18413,1105.100623,64.62160492,2100.666667
18414,1334.631125,55.76128769,2332.666667
18415,2038.708425,43.30786133,5146.333333
18416,1318.982563,34.42378235,2393.333333
18417,1119.080943,75.66980743,2113
18418,1219.569497,56.59857559,2186.333333
18419,1268.10123,40.57484055,2448.333333
18420,1370.450649,47.2342453,2334
18421,1729.363797,36.77210999,3572
18422,1760.793648,33.18163681,3893.666667
18423,1910.403529,37.60410309,4493
18424,1101.29211,60.7389183,2114
18425,1273.23779,83.83059692,2434.666667
18426,1546.778207,82.64771271,2752
18427,1281.182722,36.42168808,2323
18428,1824.409115,59.08450699,4402
18429,1475.707995,84.66349792,2594.333333
18430,1665.221725,37.50611877,3384.333333
18431,1719.915599,41.56340408,3777
18432,1659.586671,30.12823868,2876.666667
18433,1549.596054,56.55653763,2666.666667
18434,1620.156707,61.23382568,3387.333333
18435,1108.3934,94.14597321,1950
18436,1506.738217,70.61476898,3203.333333
18437,1702.398591,35.70041656,3869.666667
18438,1367.965027,31.03027153,2341.666667
18439,1141.251735,59.99334335,2208
18440,1528.582524,64.56919098,3329.333333
18441,1131.82312,31.92312431,2212.666667
18442,1764.175322,58.42927933,4218.333333
18443,1213.722257,50.5256958,2263
18444,968.8665608,99.16860199,1877
18445,1298.319885,135.797348,2276.333333
18446,2002.896642,57.04059219,5276.666667
18447,1847.691014,38.57475662,4178
