,Spectral Centroid,Band Energy Ratio,Spectral Rolloff
749,2081.881826,71.511284,1907.0
750,2117.146637,104.40907,1735.0
751,1974.152382,449.28387,1538.0
752,1709.819638,181.81557,2177.666667
753,1790.551133,50.555347,1837.666667
754,1638.452029,30.041513,2338.666667
755,1748.014137,57.123768,2431.666667
756,1646.042329,32.46931,5482.666667
757,1585.398775,50.03009,1865.333333
758,1049.746865,1020.0852,3757.0
759,1221.367057,32.2227,5894.0
760,1665.5523,85.482895,2598.0
761,1554.016077,45.472076,2118.0
762,1990.823804,55.94501,2178.333333
763,1443.26832,49.076874,1667.333333
764,1180.326357,135.2129,2413.0
765,1516.480473,109.20545,1581.0
766,1582.282043,129.65436,4899.0
767,2186.894397,164.16063,2202.333333
768,1751.200302,53.650425,2055.666667
769,1264.135828,7.739658,2041.333333
770,1912.111504,89.36979,2220.333333
771,1578.400804,111.83356,2440.0
772,1750.331294,138.1274,2305.333333
773,1736.71093,79.6999,1755.666667
774,2195.668407,57.6292,1899.0
775,2139.362836,106.62521,1616.666667
776,1722.194659,191.4308,1904.666667
777,1663.075127,162.74081,2025.0
778,1385.146207,71.22241,2802.666667
779,2455.33981,55.631535,1588.333333
780,1067.900164,341.8544,1699.333333
781,1641.925353,82.236115,1762.0
782,2242.382837,242.8623,1933.666667
783,2013.168956,79.83001,2225.0
784,1366.222904,42.09414,1758.0
785,1258.841954,82.120316,2268.333333
786,1739.167864,181.10579,3400.333333
787,1382.689984,102.23199,3663.0
788,2007.162292,219.99194,2230.333333
789,1652.585094,69.27049,2189.0
790,1608.50029,116.896736,3100.0
791,2345.601268,783.4013,3094.0
792,1914.834717,118.09209,3097.666667
793,1902.290189,30.756714,2037.333333
794,1657.149728,48.71051,2286.666667
795,1183.635194,112.780426,1721.0
796,1445.148977,110.10103,2370.666667
797,2024.465116,80.18041,2663.666667
798,1840.253645,155.12071,1522.333333
799,1472.170911,126.89567,1497.0
800,1571.932844,186.17244,1502.0
801,1537.046518,44.118793,1902.333333
802,1791.56839,50.950115,5835.0
803,2190.49571,88.02849,2868.333333
804,2370.28664,58.174927,2404.333333
805,2185.705614,185.91705,2070.0
806,1600.560488,107.4066,3953.666667
807,1711.243822,53.574535,1854.333333
808,1184.170789,168.4294,1316.0
809,1454.714603,69.89209,2263.0
810,1826.311879,231.18271,2375.333333
811,1760.207245,61.95431,5408.0
812,1552.959346,113.173096,1524.666667
813,1078.473139,38.534256,1476.333333
814,1168.065284,292.11722,1834.666667
815,1690.387433,103.8126,1492.333333
816,1115.188347,82.19383,1926.666667
817,1130.771847,52.82733,2800.0
818,1179.95248,158.62451,5545.333333
819,1669.855708,113.47613,2442.333333
820,1689.525492,152.0377,2519.0
821,1612.46967,45.082657,2941.0
822,1215.686072,24.135387,2224.0
823,1384.003073,409.2642,2165.333333
824,1743.240776,124.844215,6748.0
825,1217.272795,46.04001,4248.333333
826,1115.817903,82.70376,3883.666667
827,1532.152478,95.18392,2876.333333
828,1788.89177,137.70618,5281.0
829,1660.838067,101.88622,2344.0
830,1247.55995,200.64098,2387.666667
831,1787.054273,252.83374,1747.0
832,1211.298829,232.84015,1580.333333
833,2326.285485,418.26123,2409.333333
834,1400.364536,98.022995,2046.333333
835,1180.228753,169.66203,2767.0
836,1284.817142,27.849678,1767.666667
837,1121.588148,84.293015,1667.333333
838,1703.678071,57.968716,1893.0
839,1494.331353,136.90805,2727.666667
840,1609.471032,135.59204,1970.0
841,1460.321503,87.551704,3182.0
842,1337.693804,50.799973,3773.666667
843,1318.680389,37.9449,4039.666667
844,1854.501147,113.70416,3428.666667
845,1639.650315,395.88596,3809.333333
846,2320.330098,141.68507,3466.333333
847,1257.651826,72.95401,1532.333333
848,1426.225511,64.64867,1825.333333
849,1687.797428,68.72202,1792.666667
850,1946.881988,48.43204,1523.666667
851,2003.586274,49.18472,1661.0
852,1709.613348,57.953835,2966.0
853,1684.94554,94.98026,1664.0
854,1399.800657,76.816185,2146.666667
855,1291.680888,16.58216,2048.666667
856,1681.443481,82.71779,1556.666667
857,2227.839148,75.41584,1271.333333
858,2032.024555,60.302372,1679.666667
859,1413.263496,51.99154,1752.333333
860,1972.615531,28.06057,1659.333333
861,1803.752577,110.802444,1671.666667
862,1399.904255,68.41692,1790.666667
863,1279.329842,96.56844,3385.666667
864,2328.123657,240.85913,3714.0
865,1473.648716,120.69294,1998.333333
866,1830.706098,43.08737,3223.333333
867,1849.820558,87.6021,3091.666667
868,1276.856674,50.457752,1785.666667
869,1573.52261,95.99789,1650.0
870,1889.004636,132.67596,2430.0
871,1178.415798,49.486435,1974.0
872,1875.183236,74.95347,1571.666667
873,1687.180693,57.095062,2852.0
874,1694.489134,30.652773,2811.0
875,1753.697626,74.620895,3351.666667
876,2052.361432,90.61673,3093.333333
877,1696.943467,46.186935,1967.333333
878,2166.141166,31.762972,2139.333333
879,1839.756569,99.82799,1503.333333
880,1909.172382,24.617565,5117.0
881,1956.429485,196.96167,2058.666667
882,1609.508806,194.14725,4811.666667
883,1889.65969,73.04665,1865.0
884,1594.284587,56.613586,3966.333333
885,1510.095791,92.22127,1692.0
886,1838.018565,92.415375,4211.333333
887,1466.602897,58.768013,2695.666667
888,1353.998887,110.961235,3980.666667
889,2085.162281,194.60803,2250.666667
890,918.4121773,146.73172,1899.333333
891,2249.571703,156.43472,1718.666667
892,1573.159931,80.57816,1924.666667
893,1317.937096,80.2748,2929.333333
894,1377.344125,52.727573,2788.666667
895,1771.804216,162.22864,2984.333333
896,1413.615188,55.59166,1936.666667
897,1270.956918,126.763985,2767.333333
898,1411.210193,99.10449,2313.333333
899,1276.661842,60.417694,3961.0
900,1384.769526,88.11256,1619.666667
901,2073.92839,99.73554,2280.0
902,944.9129852,85.58307,2259.333333
903,1543.915755,148.7622,3941.333333
904,1105.889226,75.2373,3149.0
905,2148.40529,199.1418,2898.666667
906,1156.182312,97.92272,2508.333333
907,2056.090381,87.57172,1658.666667
908,2106.83615,185.83553,1772.333333
909,1085.284325,88.01691,2094.333333
910,1875.771999,79.97056,2353.333333
911,1809.696169,44.61893,4426.0
912,1755.15942,145.36427,1800.666667
913,1639.158117,181.11636,5196.333333
914,1390.489132,52.69686,2935.0
915,1390.60277,106.72004,1652.333333
916,1138.269142,100.2983,3273.333333
917,1567.047706,93.32812,1532.666667
918,1763.161474,88.28142,2313.666667
919,1862.138771,95.419495,1649.333333
920,1750.746074,57.95793,2008.333333
921,1681.676635,75.34496,2550.0
922,1594.648069,59.80469,1975.666667
923,1570.134083,95.03652,2649.333333
924,1807.888916,87.99751,1595.333333
925,1868.949281,107.75986,3061.0
926,1469.067482,113.26919,4951.666667
927,1482.311245,157.19292,2578.333333
928,2372.060334,215.81546,2146.0
929,1921.376253,135.5184,2103.0
930,2084.886178,136.85835,2543.666667
931,1925.537826,110.02787,4508.0
932,1994.649258,212.29979,3008.666667
933,1878.042423,88.57438,1726.0
934,1153.845254,100.841805,1968.666667
935,1102.766828,184.65575,7099.333333
936,1760.86726,212.19955,1950.333333
937,1675.204243,92.95003,2525.333333
938,1359.589127,76.58211,2213.0
939,1686.512582,90.86955,1618.666667
940,1669.611485,132.76144,1762.666667
941,1609.733074,64.75531,1584.666667
942,1848.45545,146.98549,2026.666667
943,1812.861942,115.86987,2885.666667
944,1683.248809,99.70319,3091.666667
945,1706.214657,77.07311,1979.333333
946,3856.096539,47.37258,2433.666667
947,1629.907915,60.162872,1733.0
948,1213.867497,88.15239,2060.0
949,1593.5112,106.3284,4262.666667
950,1192.889658,87.926765,2433.666667
951,2132.832398,30.585629,2108.333333
952,1866.338713,58.549355,2462.666667
953,2506.726345,199.82224,1922.666667
954,1906.56831,103.753296,4267.666667
955,2151.484266,52.410603,1916.0
956,1722.104859,648.35187,1824.666667
957,2096.514689,232.15048,1634.333333
958,1484.143062,160.433,2091.333333
959,1675.596513,64.6518,2483.0
960,2030.057829,231.93268,1822.666667
961,1585.369818,71.34471,1965.0
962,1878.372247,53.306793,1753.666667
963,1896.159849,31.779919,2233.666667
964,1741.016826,129.1838,5095.666667
965,2107.004057,69.67756,1895.333333
966,1339.689559,125.368256,2139.333333
967,1171.727862,50.21125,1487.0
968,1640.282393,78.95248,1605.0
969,1856.624044,42.177116,1659.666667
970,1824.743113,55.679947,1988.666667
971,1787.355962,107.71989,2782.333333
972,1827.855862,52.06755,2554.0
973,1178.885208,50.609966,2613.333333
974,1991.298536,140.6404,3933.0
975,2135.103379,61.59439,2743.666667
976,1679.362896,79.94068,1761.666667
977,1702.759233,60.962753,3191.666667
978,1852.419896,157.42323,1618.0
979,1535.604632,62.126205,1664.666667
980,1913.321896,66.935104,2899.0
981,1311.337985,101.23163,2183.0
982,1719.072305,51.60629,2289.333333
983,1631.895372,77.60366,2626.666667
984,2183.672345,99.215706,3880.0
985,1501.209187,87.81134,2692.666667
986,1857.126684,187.28723,2621.666667
987,1741.986152,288.11612,2703.333333
988,1547.264296,44.75236,2396.333333
989,1641.011742,89.63686,6193.333333
990,1247.209402,81.17225,1945.333333
991,1429.440676,118.8478,3429.333333
992,1761.974195,56.847313,2920.0
993,1881.605786,47.916763,2082.333333
994,1672.778747,96.50389,2109.0
995,1969.602402,146.91922,3131.666667
996,2199.660395,126.13813,3221.0
997,1102.558918,104.83923,2131.333333
998,1238.096649,82.34322,1659.0
999,1432.476589,58.49628,2007.333333
1000,1907.332032,287.87198,2727.666667
1001,2113.971909,294.78796,3029.0
1002,1334.102779,30.873539,3895.0
1003,1223.48328,73.742424,2391.0
1004,1353.280248,75.64634,3068.333333
1005,1213.575876,137.14108,1874.333333
1006,1939.596829,29.285223,1633.666667
1007,1132.244274,44.382668,2002.666667
1008,1025.378244,56.703724,2690.0
1009,2157.480455,103.165634,3397.0
1010,1358.230739,466.52783,2992.333333
1011,1482.339417,277.86523,2649.0
1012,2244.638692,90.73518,2216.333333
1013,1413.557841,109.0564,2566.666667
1014,1349.896397,130.89636,2091.666667
1015,1826.010859,177.86462,1947.333333
1016,1755.359861,82.29334,2478.666667
1017,1755.107257,69.26076,2300.0
1018,1823.209386,50.490395,1865.666667
1019,1383.330027,60.644695,2192.333333
1020,1245.240743,42.79342,2258.666667
1021,1276.212122,166.1649,1788.0
1022,2028.363147,79.85382,2636.333333
1023,1148.780073,43.89895,1612.0
1024,1374.604988,46.962673,1638.0
1025,1361.201,76.210754,3003.666667
1026,1796.273209,117.32437,1876.0
1027,1699.876674,135.2201,2011.333333
1028,1886.541965,51.9351,1605.333333
1029,1360.214605,66.77501,2135.333333
1030,2079.262528,40.274113,1539.333333
1031,1682.872656,220.68655,2543.0
1032,2082.390756,274.23578,1678.0
1033,1191.568118,252.12766,2108.666667
1034,2041.32402,292.91824,1328.333333
1035,1325.852759,97.02591,3177.666667
1036,1878.376278,166.32652,2620.0
1037,1329.213882,143.07524,1976.333333
1038,1629.440445,81.66083,4007.333333
1039,1293.494699,50.8669,2619.666667
1040,1629.162718,135.62286,4619.333333
1041,1829.726522,53.154945,3806.0
1042,1906.007108,77.35975,4185.333333
1043,1275.790803,44.090942,1971.333333
1044,1168.159204,54.75766,1597.666667
1045,1072.208538,35.802254,4093.666667
1046,1381.410466,90.70935,1794.333333
1047,1726.754352,41.86843,2409.666667
1048,1553.245771,90.679214,2305.333333
1049,1610.814821,122.114296,1731.666667
1050,1268.429522,83.86905,3126.666667
1051,1242.500386,71.02867,1953.333333
1052,1658.341943,383.12067,2077.0
1053,1234.699299,84.171814,2963.333333
1054,1860.024867,120.57878,2827.666667
1055,1206.223802,140.68393,2172.666667
1056,1241.806577,86.66998,1908.333333
1057,1346.571331,116.881424,2687.0
1058,1910.443499,144.10442,3805.0
1059,2124.623134,181.35437,1862.0
1060,1770.485891,98.18176,2404.666667
1061,1361.747607,94.299805,2304.0
1062,1807.399358,81.61113,1998.333333
1063,1849.087958,48.49616,3623.666667
1064,1866.902177,50.910114,2303.333333
1065,2027.591953,53.23638,4128.666667
1066,2131.04225,296.6984,3043.333333
1067,2584.368752,232.9718,4347.666667
1068,1454.56262,109.73737,1686.333333
1069,2391.302027,67.75611,1983.666667
1070,1618.52254,85.47938,2428.333333
1071,1853.149729,118.664314,2033.0
1072,2017.265435,81.25524,1937.0
1073,1491.038126,42.342056,1789.0
1074,1252.826636,99.27942,1890.0
1075,1718.852356,46.009666,1455.666667
1076,1768.888793,103.5462,3535.333333
1077,1711.714149,59.924656,1436.666667
1078,1499.902029,67.96539,1565.333333
1079,2128.399804,89.865654,1807.666667
1080,1613.35768,49.616543,2887.333333
1081,1840.644775,136.27545,1944.666667
1082,1693.962304,52.357346,1973.333333
1083,1761.262013,35.557274,2209.666667
1084,1834.39614,52.067783,1545.666667
1085,2010.80267,109.78059,2028.0
1086,1994.082989,170.02266,2011.333333
1087,1251.108797,50.856056,1670.666667
1088,1128.16662,215.21587,1487.0
1089,2373.650381,80.6195,1629.333333
1090,1116.714332,167.26463,2549.333333
1091,1599.993379,128.30995,1643.666667
1092,1874.599545,108.643585,2811.666667
1093,2086.918415,138.20105,4200.666667
1094,1647.285099,93.76883,1630.333333
1095,1359.964537,75.373604,1774.333333
1096,1745.354226,372.73816,2262.0
1097,1450.636445,64.79004,1670.0
1098,1754.01733,419.12744,1826.0
1099,1164.077617,149.92798,4277.0
1100,1759.776343,50.15691,2020.0
1101,1785.612769,260.85443,2597.0
1102,1714.058079,275.95984,1644.0
1103,1624.233955,55.745934,2742.0
1104,1339.995388,75.533035,2086.666667
1105,1770.64624,195.0499,1617.0
1106,1433.00251,91.38177,1516.666667
1107,1834.531805,85.49013,4059.333333
1108,2038.451637,128.63242,3588.0
1109,2073.364266,34.63258,2908.666667
1110,1360.268159,75.1834,1899.333333
1111,1450.510557,940.4156,2971.666667
1112,1211.336269,132.37862,2915.333333
1113,1167.255925,121.02188,2112.0
1114,1981.698183,69.033325,1920.333333
1115,1456.429323,123.86353,1757.0
1116,2095.729165,67.246506,2376.0
1117,1988.584099,44.384583,2042.666667
1118,1830.222205,80.28694,3727.0
1119,1980.729042,60.40752,2758.333333
1120,2363.710963,128.19514,3042.0
1121,1662.54825,38.416077,1678.666667
1122,1347.960818,424.4268,1993.0
1123,2256.980196,60.96669,3516.333333
1124,1515.606538,52.997093,2949.666667
1125,1489.116169,152.95879,3859.666667
1126,1854.872903,50.40212,2373.0
1127,1523.736576,203.27141,2418.333333
1128,1654.203991,106.53972,1783.666667
1129,1411.843557,57.470345,1665.0
1130,1835.631335,56.253345,3919.333333
1131,1289.973947,60.901707,2018.0
1132,1223.670065,549.3721,3928.0
1133,2058.639954,69.06745,2468.666667
1134,2145.428987,45.547844,2686.666667
1135,2045.749172,86.7174,2426.333333
1136,1500.570698,103.53119,3991.333333
1137,1491.745658,74.65648,1924.0
1138,1839.75035,189.92628,1989.0
1139,1383.459547,138.36412,2773.333333
1140,1669.329457,48.36961,1813.333333
1141,1899.108132,29.87031,5149.666667
1142,1508.723407,70.010605,1888.333333
1143,2371.160989,13.844236,1812.333333
1144,1611.035811,111.38788,2957.666667
1145,1893.133778,92.91933,2148.0
1146,1569.191653,319.3171,1809.666667
1147,1951.798609,160.7146,2490.666667
1148,1720.38419,159.46523,3839.0
1149,1806.338286,58.67535,3437.666667
1150,1166.827601,77.42187,1698.666667
1151,1320.476301,82.174866,4454.666667
1152,1913.675059,245.06511,2139.333333
1153,1784.794112,226.47995,2852.333333
1154,2160.469431,30.708895,1475.666667
1155,973.4423745,51.468334,2552.666667
1156,1140.892,73.13153,3068.0
1157,1785.02045,69.66508,3164.0
1158,1540.276134,52.13424,2639.0
1159,1338.677733,58.815884,3254.666667
1160,1572.61598,69.18767,3450.333333
1161,1632.552964,207.64595,2787.0
1162,1866.531681,69.456406,3204.333333
1163,1370.29598,64.642235,1888.666667
1164,1159.689272,56.659576,5829.0
1165,969.5001256,56.006596,4870.333333
1166,1173.648372,38.067173,2773.666667
1167,2355.112847,48.553032,1864.0
1168,1678.991637,51.661137,3348.0
1169,1048.099021,84.7727,3794.0
1170,1055.602963,110.32417,3868.0
1171,1935.410852,69.34616,5299.333333
1172,1605.916383,54.247875,2805.333333
1173,1822.171301,140.4894,2500.333333
1174,1705.162578,113.34837,4437.666667
1175,1446.673475,94.709404,1525.666667
1176,2221.554004,53.72111,1597.333333
1177,1807.377623,113.11799,3696.666667
1178,2210.162984,88.43459,1619.0
1179,1677.385077,106.080315,1675.333333
1180,1601.131138,89.6377,4068.666667
1181,1647.274425,153.36856,4160.333333
1182,1575.301119,72.11831,5422.333333
1183,1111.808756,182.39322,4599.333333
1184,1904.52838,42.957108,3763.666667
1185,2103.622507,25.54801,1992.0
1186,1698.31019,163.03223,2260.333333
1187,1847.100042,51.580288,2286.666667
1188,1404.935708,224.78072,4489.666667
1189,1797.063297,44.848763,2204.0
1190,1612.483142,127.10062,4346.333333
1191,1341.679731,35.044785,1936.666667
1192,1575.44349,61.740242,2578.333333
1193,2103.51494,131.11885,3286.333333
1194,1685.202323,46.043133,3858.666667
1195,1445.988964,103.12325,1911.0
1196,1231.181386,38.317924,3890.0
1197,1947.846664,45.276886,1693.666667
1198,1819.040612,11.725406,2619.0
1199,1343.764829,62.316067,4601.333333
1200,1351.788794,93.506805,1694.333333
1201,1468.535085,116.6706,2121.333333
1202,1277.975993,49.31509,3024.666667
1203,2156.640091,52.49167,1674.333333
1204,1458.400383,95.81371,2001.333333
1205,1849.57518,130.42569,1427.333333
1206,1252.79115,38.8479,1570.666667
1207,1659.184094,246.64427,1641.666667
1208,1810.17996,141.65796,1568.0
1209,2009.829135,78.253456,3461.333333
1210,2057.456796,119.108284,2937.666667
1211,1368.659944,180.78508,2003.0
1212,1622.56648,149.2091,1919.333333
1213,2034.574167,174.76692,2902.666667
1214,2271.766893,170.4292,2110.0
1215,2411.469039,164.90408,1743.333333
1216,1507.510455,154.674,1923.333333
1217,1820.454704,116.514244,4809.333333
1218,1341.799567,150.12318,1924.0
1219,1623.657131,96.49619,4577.666667
1220,1204.525755,97.17812,4908.666667
1221,1249.778721,67.865105,4430.666667
1222,1859.175877,103.50573,1675.333333
1223,2327.958986,58.57454,2612.333333
1224,2248.999892,21.771008,2189.333333
1225,1695.458784,109.12917,2811.333333
1226,1697.686863,76.9162,1750.666667
1227,2192.898757,149.32127,1816.666667
1228,1937.972996,55.12848,2904.666667
1229,1198.738271,86.71062,3177.666667
1230,1684.275585,69.39541,3522.666667
1231,1460.081205,162.05756,1736.0
1232,1112.440633,78.9413,2539.666667
1233,1283.569573,65.90664,3277.666667
1234,1480.025189,52.137505,1935.666667
1235,1564.239328,114.94244,1754.666667
1236,1755.97263,96.83312,2670.666667
1237,2011.973066,117.69303,3100.666667
1238,2056.169603,79.52979,3254.666667
1239,1667.663299,254.12299,2059.333333
1240,1918.603634,114.506996,5862.0
1241,2242.407755,121.05375,4175.333333
1242,1216.470697,155.30824,2069.333333
1243,1520.930838,75.03237,1592.666667
1244,1414.969268,130.3581,2122.666667
1245,1479.681164,112.01173,2248.0
1246,1880.295308,109.17054,2245.666667
1247,1797.951207,64.47688,2740.0
1248,1400.158134,85.95744,4476.666667
1249,1144.691065,40.256653,3603.666667
1250,1718.288974,121.862686,3097.0
1251,2434.972361,61.827244,3285.666667
