,Mean,Mode,Median,Standard Deviation,Zero Crossing Rate,RMS,Ampl. Env,Human/Robo
6773,-3.08,0,0.0,3040.56,8716,3040.563189608136,16518.0,1
6774,-1.65,0,0.0,3398.86,6141,3398.863455627484,15434.0,1
6775,-2.69,0,22.0,3714.84,5986,3714.8402078689737,16383.0,1
6776,-0.12,0,32.0,3400.42,6396,3400.4240764939896,16383.0,1
6777,-7.47,0,0.0,3705.93,5168,3705.9354851373214,15496.0,1
6778,-4.31,0,0.0,3262.06,7778,3262.059576402614,15496.0,1
6779,-2.6,0,0.0,3091.08,7339,3091.082724548148,15972.0,1
6780,-3.19,0,0.0,3377.33,6380,3377.328639620373,17211.0,1
6781,-7.21,0,0.0,2991.52,5961,2991.527489427433,17211.0,1
6782,-12.15,0,0.0,3424.65,5790,3424.672353671224,17750.0,1
6783,-5.06,0,0.0,3439.74,6218,3439.738774965332,17750.0,1
6784,-0.47,0,0.0,3278.64,7127,3278.639483078309,16024.0,1
6785,-2.66,0,0.0,3708.89,6921,3708.8866523526976,16065.0,1
6786,1.48,0,0.0,2970.62,3432,2970.6228791282138,17834.0,1
6787,-3.11,0,0.0,3527.78,3669,3527.7780032195906,15956.0,1
6788,-5.59,0,0.0,3776.34,5388,3776.3447339987374,16603.0,1
6789,-1.59,0,0.0,3301.32,7196,3301.316316259319,17171.0,1
6790,1.74,0,0.0,2932.57,8601,2932.5690818802545,17171.0,1
6791,0.64,0,0.0,2617.96,8136,2617.962494001776,12379.0,1
6792,-3.63,0,0.0,3536.33,9525,3536.3272854757097,19033.0,1
6793,-5.75,0,0.0,4054.11,7310,4054.11751803028,19033.0,1
6794,-3.03,0,0.0,3814.31,8546,3814.310269236104,18594.0,1
6795,2.67,0,0.0,3189.79,8213,3189.793612445796,18615.0,1
6796,5.66,0,0.0,3274.72,5811,3274.7208674939,18615.0,1
6797,-3.68,0,0.0,3595.25,4623,3595.247535288773,17268.0,1
6798,-2.18,0,0.0,3747.8,8260,3747.800940551672,17268.0,1
6799,1.27,0,0.0,3410.71,7555,3410.713051548019,14111.0,1
6800,-3.48,0,0.0,3466.94,5816,3466.9449332229087,15336.0,1
6801,-2.52,0,0.0,3075.14,6006,3075.138861905264,15336.0,1
6802,-4.77,0,0.0,3085.73,7636,3085.7355541264387,13745.0,1
6803,-5.87,0,0.0,3485.72,10277,3485.7242905886865,15527.0,1
6804,0.09,0,0.0,3196.56,6272,3196.55856351796,15384.0,1
6805,-3.35,0,0.0,3980.29,6122,3980.2915508791566,13874.0,1
6806,-3.5,0,0.0,3622.28,5266,3622.276909624663,19139.0,1
6807,-3.57,0,0.0,3667.14,4837,3667.143276448304,19139.0,1
6808,-2.98,0,15.0,3914.65,7672,3914.647558848689,17465.0,1
6809,-1.06,0,0.0,3231.59,7540,3231.585935728772,15897.0,1
6810,1.22,0,0.0,2753.6,3746,2753.595409641729,13406.0,1
6811,-0.25,0,0.0,2315.67,7446,2315.6705184460075,15983.0,1
6812,-0.51,0,0.0,2646.98,11108,2646.9823554379805,17500.0,1
6813,-0.83,0,0.0,3785.45,6128,3785.446237895871,16663.0,1
6814,-8.13,0,0.0,3647.2,6050,3647.2090576220057,17178.0,1
6815,-7.95,0,32.0,3839.42,6529,3839.431964496832,17178.0,1
6816,-2.99,0,0.0,2862.11,4562,2862.1148666676536,16738.0,1
6817,-3.91,0,0.0,2555.1,5546,2555.099324879563,13496.0,1
6818,-6.14,0,0.0,3364.14,10845,3364.1430885145182,16986.0,1
6819,-5.27,0,0.0,3493.97,11201,3493.970024198834,16986.0,1
6820,-1.46,0,0.0,2713.59,6704,2713.5940540176603,15147.0,1
6821,-2.06,0,0.0,3129.42,5827,3129.424709111884,16629.0,1
6822,-1.36,0,0.0,3648.7,5331,3648.704021978215,13680.0,1
6823,-1.23,0,0.0,3813.61,7079,3813.6070602514887,13680.0,1
6824,-0.88,0,0.0,3577.21,8920,3577.205542039764,17692.0,1
6825,-2.11,0,0.0,2863.75,5967,2863.750615888192,17692.0,1
6826,-5.14,0,0.0,3111.83,5310,3111.830715190015,19631.0,1
6827,-7.88,0,0.0,3749.74,6016,3749.750485032304,19631.0,1
6828,-3.55,0,0.0,3340.44,8482,3340.437709342894,17026.0,1
6829,0.06,0,0.0,3183.36,8366,3183.363585894643,14911.0,1
6830,-3.66,0,0.0,3282.57,5891,3282.5686192370754,19406.0,1
6831,-5.7,0,0.0,3134.63,9375,3134.6304359525384,15944.0,1
6832,-6.08,0,0.0,3125.5,7492,3125.5053415407883,17604.0,1
6833,-8.52,0,2.0,3464.36,8444,3464.3681833777428,17604.0,1
6834,-7.81,0,0.0,3209.87,9779,3209.8752997585434,16309.0,1
6835,-3.05,0,0.0,3050.54,10362,3050.5374460904427,17663.0,1
6836,2.64,0,0.0,2820.15,13091,2820.151386007496,17663.0,1
6837,0.45,0,0.0,3332.9,8968,3332.9,14260.0,1
6838,-1.37,0,0.0,3643.27,7536,3643.274200496032,14670.0,1
6839,-1.57,0,0.0,3320.66,10011,3320.6630889025764,14700.0,1
6840,-1.83,0,2.0,3378.14,7149,3378.142029281777,16948.0,1
6841,-0.33,0,0.0,3184.02,6401,3184.021248358748,16948.0,1
6842,-1.01,0,0.0,2978.85,9506,2978.848275760281,15498.0,1
6843,-7.24,0,0.0,3519.68,7663,3519.6852316649,18523.0,1
6844,-9.97,0,0.0,3479.37,7327,3479.379982123252,18523.0,1
6845,-7.14,0,0.0,3344.89,10542,3344.897541031713,18453.0,1
6846,-1.23,0,0.0,3420.79,10522,3420.78671653174,15536.0,1
6847,-0.29,0,0.0,3190.48,8784,3190.481618815567,19448.0,1
6848,-2.79,0,0.0,2818.36,10152,2818.3565885104035,19448.0,1
6849,-6.45,0,0.0,3437.94,8130,3437.94936990061,18194.0,1
6850,-4.66,0,0.0,3381.25,4106,3381.255713488704,18194.0,1
6851,-0.14,0,0.0,3014.79,3002,3014.78565075529,16422.0,1
6852,-5.37,0,0.0,3176.26,8504,3176.268079051263,17455.0,1
6853,-5.98,0,0.0,3383.06,11399,3383.070269740196,17455.0,1
6854,-2.99,0,0.0,3667.96,9689,3667.9581854214207,16285.0,1
6855,0.18,0,0.0,3442.76,8441,3442.763365379619,16306.0,1
6856,-0.14,0,0.0,3101.65,9148,3101.654273125875,16306.0,1
6857,-3.16,0,0.0,3373.66,9638,3373.662575006576,19808.0,1
6858,-2.53,0,0.0,3076.81,6823,3076.813778895304,19186.0,1
6859,-3.54,0,0.0,3147.16,7422,3147.164482514379,17365.0,1
6860,-7.37,0,0.0,3227.43,6351,3227.4370001597244,17365.0,1
6861,-2.66,0,0.0,3361.04,8322,3361.0402288577266,17297.0,1
6862,-2.29,0,13.0,3684.41,10134,3684.409624349605,16400.0,1
6863,-1.91,0,0.0,3537.82,6617,3537.825015457944,18284.0,1
6864,-0.63,0,0.0,3530.38,4562,3530.375133041813,18284.0,1
6865,-7.66,0,0.0,3780.96,7463,3780.96854390512,17070.0,1
6866,-7.66,0,0.0,3275.78,7711,3275.7936198729003,17070.0,1
6867,-0.33,30,66.0,3707.2,7569,3707.198047043076,17619.0,1
6868,2.1,0,0.0,3199.56,6325,3199.5562145397603,17619.0,1
6869,1.16,0,0.0,2625.26,8124,2625.2597014390785,16206.0,1
6870,0.16,0,0.0,3369.29,9352,3369.2854420485064,16242.0,1
6871,-3.23,0,0.0,3544.98,7879,3544.980181891008,18281.0,1
6872,-3.98,0,0.0,3093.68,5923,3093.682911999871,18281.0,1
6873,-6.54,0,0.0,3434.75,7121,3434.755243099572,17062.0,1
6874,-6.77,0,11.0,3657.72,8278,3657.722768335512,16024.0,1
6875,-1.08,0,27.0,3607.14,6632,3607.1395758966687,16094.0,1
6876,1.22,0,0.0,3305.56,8183,3305.562502812494,15254.0,1
6877,-1.21,0,25.0,4097.4,8351,4097.398481963891,15254.0,1
6878,-2.77,26,31.0,3609.27,9369,3609.269664350393,14121.0,1
6879,-1.29,0,0.0,2971.13,6322,2971.133467214154,13595.0,1
6880,-3.07,0,0.0,3302.79,4711,3302.7924942387767,16614.0,1
6881,-2.28,0,17.0,3700.11,7185,3700.106199827243,16614.0,1
6882,1.82,0,0.0,2832.78,5360,2832.782840247378,15374.0,1
6883,-1.31,0,0.0,3110.05,5124,3110.053813039254,16656.0,1
6884,-5.19,0,0.0,3567.93,5502,3567.9343687909954,16656.0,1
6885,-0.81,0,0.0,3320.08,6446,3320.076750618877,16213.0,1
6886,-4.5,0,30.0,3964.09,7220,3964.092418196125,16213.0,1
6887,-6.0,0,0.0,3494.75,7181,3494.75947527151,17422.0,1
6888,-1.87,0,0.0,3494.9,9756,3494.904399264736,17422.0,1
6889,-0.56,0,0.0,3687.38,10645,3687.375520610832,17589.0,1
6890,2.28,0,0.0,3570.56,8264,3570.5593623408645,17589.0,1
6891,0.01,0,0.0,3709.02,6979,3709.0151940912833,17878.0,1
6892,1.47,0,0.0,3156.08,5809,3156.084144949244,18359.0,1
6893,1.9,0,0.0,3238.21,8110,3238.211921724704,18359.0,1
6894,-1.65,0,0.0,3352.08,5415,3352.084482825575,16247.0,1
6895,-1.39,0,0.0,3090.75,5302,3090.747158859812,16671.0,1
6896,-5.55,0,0.0,2960.73,5866,2960.732686346405,17302.0,1
6897,0.12,0,0.0,3203.83,5086,3203.831815186309,17302.0,1
6898,3.49,0,0.0,3420.46,5349,3420.4597264110566,14455.0,1
6899,-6.71,0,0.0,3703.22,6224,3703.22160557534,18379.0,1
6900,-5.62,0,0.0,3680.32,9121,3680.3198189831273,18379.0,1
6901,-8.73,0,0.0,3442.37,11572,3442.384522391419,15037.0,1
6902,-9.17,0,0.0,2955.35,8788,2955.362717163496,15037.0,1
6903,-5.37,0,0.0,3373.41,5006,3373.416624136426,17993.0,1
6904,-2.61,0,0.0,2912.91,9032,2912.909909351816,18005.0,1
6905,-2.11,0,0.0,3384.61,11796,3384.6139750346715,18005.0,1
6906,-5.2,0,0.0,3593.6,9710,3593.60233887947,17870.0,1
6907,-2.4,0,0.0,3065.86,7457,3065.856015862454,17870.0,1
6908,-1.62,0,0.0,3292.92,9189,3292.9252846063787,16562.0,1
6909,-4.2,0,0.0,3160.77,11718,3160.777660639862,15975.0,1
6910,-2.2,0,0.0,3142.41,9664,3142.413013911443,15975.0,1
6911,-1.97,-3,19.0,3661.64,7541,3661.6367993016456,15407.0,1
6912,-0.04,0,0.0,2859.98,8654,2859.9829579911834,16090.0,1
6913,-0.69,0,0.0,3203.76,4449,3203.760432679073,15009.0,1
6914,-3.67,0,0.0,3343.94,9461,3343.9466787016804,13019.0,1
6915,-2.97,0,0.0,3454.79,11416,3454.789747582333,16722.0,1
6916,-5.96,-46,39.0,3697.71,9173,3697.7123847049,17120.0,1
6917,-4.35,0,0.0,3180.75,5165,3180.749469857694,18383.0,1
6918,1.15,0,0.0,3204.71,5060,3204.706289194066,18383.0,1
6919,-2.98,0,0.0,3834.05,7281,3834.051984519772,18103.0,1
6920,-3.77,0,0.0,3618.19,8309,3618.193503670029,18103.0,1
6921,-0.65,0,0.0,3209.84,6685,3209.837017669277,15505.0,1
6922,-4.48,0,0.0,3088.41,6178,3088.41328354869,17754.0,1
6923,-3.83,0,0.0,3626.01,10062,3626.010536388442,17754.0,1
6924,-4.12,0,0.0,3683.29,6697,3683.292270510175,17763.0,1
6925,-6.03,0,0.0,3280.22,7196,3280.2229985170216,17763.0,1
6926,-3.04,0,0.0,3404.24,8960,3404.237922061265,17007.0,1
6927,3.35,0,0.0,3327.96,7271,3327.962224845709,17007.0,1
6928,3.87,0,0.0,3045.2,7908,3045.2050226544684,13089.0,1
6929,-0.43,0,0.0,3054.42,8349,3054.418815421356,14840.0,1
6930,4.04,0,0.0,3414.31,6737,3414.3087133415456,15187.0,1
6931,-3.98,0,0.0,3836.25,5633,3836.2513512542414,16229.0,1
6932,-6.01,0,0.0,3881.15,4593,3881.151061218824,17091.0,1
6933,-3.63,0,0.0,3769.57,7220,3769.576115427304,17091.0,1
6934,-1.08,0,0.0,3402.16,9920,3402.156302993735,15412.0,1
6935,0.51,0,0.0,3203.39,11594,3203.388808746138,16516.0,1
6936,-1.0,-7,25.0,3691.47,11610,3691.474120185593,16516.0,1
6937,-0.97,0,0.0,2824.23,6317,2824.2283565604253,15631.0,1
6938,3.99,0,0.0,2906.49,4516,2906.4912162261903,14438.0,1
6939,-2.91,0,0.0,3102.23,5251,3102.2332069011186,12121.0,1
6940,-2.83,0,0.0,3715.87,3349,3715.8720887565546,13302.0,1
6941,-4.25,0,0.0,3451.92,5048,3451.9247775697545,16876.0,1
6942,-1.01,0,0.0,2889.73,8858,2889.7268071566905,18022.0,1
6943,-4.89,0,0.0,3484.61,9096,3484.6158367889,18022.0,1
6944,-5.19,0,0.0,3558.82,6524,3558.827388340154,18905.0,1
6945,-3.4,0,0.0,3973.47,7131,3973.473270326605,18905.0,1
6946,-6.82,0,0.0,3921.8,6187,3921.803976488371,18930.0,1
6947,-3.56,0,0.0,3563.6,4655,3563.59785890608,18930.0,1
6948,-4.44,0,0.0,3334.17,6922,3334.175650741874,16591.0,1
6949,-2.68,0,0.0,3514.55,5978,3514.549917130215,15867.0,1
6950,-1.57,0,0.0,2770.41,7016,2770.410955075077,15644.0,1
6951,-5.62,0,0.0,2607.1,8231,2607.103007170986,13398.0,1
6952,-2.47,0,0.0,3118.65,7435,3118.6477117494373,12265.0,1
6953,0.47,0,0.0,3008.54,7564,3008.536860335934,14160.0,1
6954,-5.13,0,0.0,2901.77,8551,2901.7717794478604,14160.0,1
6955,-9.14,0,0.0,2794.3,9908,2794.3156818799125,14179.0,1
6956,-7.42,0,0.0,2780.45,9870,2780.4550832552573,15639.0,1
6957,1.27,14,38.0,3897.53,7481,3897.531802307712,15862.0,1
6958,-0.37,0,0.0,3556.22,6392,3556.2177464266724,17907.0,1
6959,0.22,0,0.0,3542.32,5278,3542.318526050417,17907.0,1
6960,-0.75,0,0.0,3484.39,4388,3484.3897858879104,15909.0,1
6961,-2.34,0,0.0,3301.87,5796,3301.867460998397,13224.0,1
6962,-2.61,0,0.0,3804.48,7313,3804.483958436413,15805.0,1
6963,-4.04,0,0.0,3496.49,7108,3496.489297852919,16194.0,1
6964,-1.62,0,0.0,3087.97,7478,3087.968893949549,16270.0,1
6965,1.14,0,0.0,3781.23,7737,3781.2272029064848,16270.0,1
6966,-0.35,0,0.0,2733.94,8869,2733.939767076078,15428.0,1
6967,-5.03,0,0.0,3136.13,7658,3136.138590687599,18506.0,1
6968,-8.08,0,0.0,3520.27,10167,3520.284002747506,18506.0,1
6969,-2.33,0,0.0,3201.97,10517,3201.9758368857188,15253.0,1
6970,-2.26,0,0.0,3389.01,6937,3389.0151888122305,16475.0,1
6971,-7.4,0,0.0,4034.49,4773,4034.494369806457,16475.0,1
6972,-8.1,0,0.0,3666.36,4804,3666.370492735288,16812.0,1
6973,-6.68,0,0.0,3556.56,6204,3556.562156071506,18663.0,1
6974,-2.15,0,0.0,3310.99,6516,3310.99015099713,18663.0,1
6975,-4.62,-20,27.0,3650.83,7664,3650.8324557558094,16285.0,1
6976,1.6,0,0.0,2905.02,6853,2905.0238759776144,17721.0,1
6977,-1.13,0,0.0,3326.17,6819,3326.168209817417,17721.0,1
6978,-3.17,0,0.0,3508.31,9238,3508.3101074448937,16919.0,1
6979,-0.92,0,0.0,3365.11,8086,3365.1058259733823,16919.0,1
6980,-1.21,0,0.0,3446.77,5552,3446.768190638877,16759.0,1
6981,-1.22,0,0.0,3154.64,7379,3154.641359964711,16759.0,1
6982,-2.67,0,0.0,3551.61,7532,3551.6116792239545,17076.0,1
6983,-5.43,0,0.0,3544.34,5077,3544.346180891477,17403.0,1
6984,-2.33,0,0.0,3663.74,6855,3663.7377239644215,17061.0,1
6985,-0.21,0,0.0,3474.03,5357,3474.0275373117006,18386.0,1
6986,-3.5,0,0.0,3421.53,5488,3421.5327179496617,18386.0,1
6987,-4.08,0,0.0,2969.42,8517,2969.424471172823,18119.0,1
6988,-4.73,0,0.0,3772.98,9582,3772.979186266471,16555.0,1
6989,-2.16,22,90.0,3995.25,7760,3995.248325198322,16277.0,1
6990,-3.97,0,0.0,3671.9,6065,3671.897897545628,16277.0,1
6991,-5.73,0,0.0,3569.1,8216,3569.10228068628,16345.0,1
6992,-4.5,0,0.0,3173.6,8373,3173.5999306780936,16345.0,1
6993,0.59,0,0.0,3472.82,8268,3472.820441658336,18506.0,1
6994,-2.8,0,0.0,3373.82,5272,3373.820195268266,17485.0,1
6995,-6.78,0,0.0,4146.98,4546,4146.988668901809,17485.0,1
6996,-3.11,0,0.0,3567.77,4876,3567.774502403424,18508.0,1
6997,-8.06,0,0.0,3476.26,7228,3476.2659118657766,18508.0,1
6998,-3.93,0,0.0,3738.74,7181,3738.744254425542,18355.0,1
6999,3.09,0,0.0,3487.64,5120,3487.643013555143,18355.0,1
7000,-0.18,-59,35.0,3660.74,7868,3660.73610767015,16305.0,1
7001,-3.26,0,0.0,3430.14,6706,3430.142962035256,17573.0,1
7002,-7.69,0,0.0,3110.73,6671,3110.7346817110583,19591.0,1
7003,-6.28,0,0.0,3892.34,7512,3892.342574851294,17975.0,1
7004,-3.13,0,0.0,3868.74,6107,3868.739326964276,17975.0,1
7005,-0.26,0,0.0,3227.44,5623,3227.435206166036,17560.0,1
7006,-2.01,0,0.0,3657.86,6978,3657.86531463366,17560.0,1
7007,-2.06,0,0.0,3410.31,8927,3410.310842137414,18059.0,1
7008,-1.84,0,0.0,3321.35,9350,3321.3456534964857,18059.0,1
7009,0.02,56,60.0,3468.92,10087,3468.924024823836,14458.0,1
7010,1.81,0,0.0,3069.94,8369,3069.9392469558743,15901.0,1
7011,-4.5,0,0.0,3197.95,6843,3197.9574418681686,18688.0,1
7012,-6.4,0,34.0,3974.19,8363,3974.198754466112,18688.0,1
7013,1.65,0,0.0,3446.74,8387,3446.7407691905114,14360.0,1
7014,-0.55,0,0.0,3023.34,8416,3023.335743843214,16117.0,1
7015,-3.72,0,0.0,3324.92,7840,3324.918797504685,16117.0,1
7016,-2.21,0,0.0,3110.14,12157,3110.1374728458545,17912.0,1
7017,0.01,0,0.0,3434.64,10404,3434.640585272351,18853.0,1
7018,3.84,0,0.0,3308.04,6316,3308.04134043092,18853.0,1
7019,-1.47,0,0.0,3586.17,7737,3586.1683256645942,15978.0,1
7020,-2.58,0,0.0,3345.64,8869,3345.637278606275,17305.0,1
7021,-3.55,0,0.0,3620.42,7579,3620.4218925423593,17305.0,1
7022,-2.14,0,0.0,3866.03,5818,3866.03314134786,14192.0,1
7023,-1.24,-3,47.0,3806.38,6749,3806.38497658868,15845.0,1
7024,1.52,0,0.0,3112.86,5796,3112.8638325503416,15845.0,1
7025,-0.96,0,0.0,3227.24,5114,3227.242373916158,14278.0,1
7026,-5.08,0,0.0,3242.23,8544,3242.2370101520955,15338.0,1
7027,-5.66,0,0.0,3302.42,8724,3302.4253390500744,17118.0,1
7028,-7.27,0,0.0,3615.69,5443,3615.6934535438704,17118.0,1
7029,-2.69,0,0.0,3603.76,8041,3603.7639586965183,17844.0,1
7030,-2.07,0,0.0,3257.95,7392,3257.94630096937,17391.0,1
7031,-3.36,0,0.0,3465.49,7302,3465.4872904109748,17391.0,1
7032,-4.69,0,0.0,3596.78,7569,3596.781140130714,16925.0,1
7033,-6.12,0,0.0,3500.7,6177,3500.7024052324127,18028.0,1
7034,-7.89,0,0.0,3622.58,6144,3622.590105159567,18028.0,1
7035,-7.06,0,0.0,3658.93,6179,3658.939793164135,16797.0,1
7036,-2.69,0,0.0,3795.98,4589,3795.978744671788,16469.0,1
7037,-1.97,0,0.0,3458.18,5518,3458.1757170508267,16469.0,1
7038,-0.73,0,0.0,3243.05,5277,3243.0505839409907,19180.0,1
7039,-0.54,0,0.0,3659.57,5876,3659.568335200205,19180.0,1
7040,-1.08,0,28.0,3768.0,9841,3767.998740711042,16875.0,1
7041,-0.13,0,0.0,3315.83,8803,3315.830634999321,15568.0,1
7042,1.05,0,0.0,3235.08,5172,3235.076036200695,16242.0,1
7043,-3.24,0,0.0,3572.05,6392,3572.051263629905,17641.0,1
7044,-4.57,0,0.0,3259.87,8715,3259.87505742168,17641.0,1
7045,-1.94,0,0.0,3369.5,10001,3369.5008102091324,14756.0,1
7046,-0.71,0,34.0,3777.4,7806,3777.3964578794216,17112.0,1
7047,-2.16,0,0.0,3187.24,7148,3187.2372330907533,13678.0,1
7048,-4.26,0,0.0,3678.46,4537,3678.457625146714,16242.0,1
7049,-2.3,0,0.0,2905.84,4751,2905.841564848297,16701.0,1
7050,-2.25,0,0.0,2991.59,7980,2991.5903379306465,16701.0,1
7051,-1.69,0,0.0,3603.72,7913,3603.719139999676,16324.0,1
7052,-3.94,0,0.0,3443.46,7036,3443.4636487118605,16324.0,1
7053,-2.01,0,0.0,3097.27,5816,3097.271479867401,14858.0,1
7054,-5.41,0,0.0,3568.81,2794,3568.809671304986,17806.0,1
7055,-2.25,0,0.0,3842.65,4077,3842.653713255984,17806.0,1
7056,-5.55,0,0.0,3382.64,9206,3382.6408839839914,16657.0,1
7057,-5.22,0,0.0,3200.82,9588,3200.8235846419275,17191.0,1
7058,1.74,0,0.0,2964.83,6828,2964.8268381138214,17191.0,1
7059,1.88,0,0.0,3729.16,6485,3729.1599992491606,17151.0,1
7060,-2.19,0,2.0,4056.97,8438,4056.971004333159,18242.0,1
7061,-3.0,0,0.0,3654.07,4958,3654.073899088523,18242.0,1
7062,-0.82,0,0.0,3359.29,6087,3359.2876551435725,18779.0,1
7063,-3.63,0,0.0,3546.98,9256,3546.977920709403,18779.0,1
7064,-3.44,0,0.0,3734.88,6853,3734.8839071649872,16605.0,1
7065,-1.5,0,0.0,2934.51,7286,2934.507316399126,14824.0,1
7066,0.5,0,0.0,3010.78,8151,3010.777663661002,16705.0,1
7067,-4.56,0,0.0,3364.19,8727,3364.192487061345,16705.0,1
7068,-4.34,0,0.0,3530.22,6370,3530.224861110125,16926.0,1
7069,-3.82,0,0.0,3265.73,3610,3265.73297744932,16926.0,1
7070,-6.86,0,0.0,2831.43,2630,2831.4429324992584,17200.0,1
7071,-4.42,0,0.0,2837.7,5746,2837.701332064388,17267.0,1
7072,-2.23,0,0.0,3097.71,6127,3097.7139328866374,17620.0,1
7073,-4.24,0,0.0,2994.81,5456,2994.8115049198004,17620.0,1
7074,-2.37,0,0.0,3585.93,4250,3585.9292017551043,17941.0,1
7075,-0.95,0,0.0,3228.31,5856,3228.312574705244,17941.0,1
7076,1.91,0,0.0,3267.58,6276,3267.578826899208,17256.0,1
7077,-0.58,0,0.0,3336.05,5702,3336.0510622590896,17032.0,1
7078,-4.48,68,46.0,3648.33,6722,3648.3360070037406,17032.0,1
7079,-1.59,0,0.0,3266.38,5116,3266.3823337141657,15426.0,1
7080,-0.09,0,0.0,2734.94,7760,2734.937101653345,15280.0,1
7081,-2.1,0,0.0,2857.44,9258,2857.440001119884,17285.0,1
7082,0.32,0,0.0,2905.27,7130,2905.2670066622104,17285.0,1
7083,-2.49,0,0.0,3462.82,6418,3462.818500874685,19079.0,1
7084,-2.36,0,0.0,3429.57,6009,3429.566616935732,17592.0,1
7085,-3.54,0,0.0,3737.63,4961,3737.629377024961,17592.0,1
7086,-3.85,0,0.0,3798.91,4036,3798.9101147566,18234.0,1
7087,-4.47,0,0.0,3347.58,4398,3347.5861198780235,18234.0,1
7088,-4.86,0,0.0,3506.83,5816,3506.829973066844,17200.0,1
7089,-3.97,0,0.0,3838.85,6632,3838.849879846827,17494.0,1
7090,-7.07,0,0.0,3582.27,5682,3582.281753296354,18365.0,1
7091,-8.7,0,0.0,3213.82,5428,3213.827103314676,18365.0,1
7092,-10.82,0,0.0,3487.94,9905,3487.961439007031,16917.0,1
7093,-4.15,0,0.0,3291.5,9130,3291.505982069606,14309.0,1
7094,1.45,0,0.0,2837.92,5120,2837.9187920023364,13651.0,1
7095,-3.72,0,0.0,2867.17,4547,2867.171367393306,15435.0,1
7096,-6.82,0,0.0,3573.66,5046,3573.66736840462,18060.0,1
7097,-4.21,0,0.0,3507.61,6596,3507.610397407329,18060.0,1
7098,-1.85,0,0.0,3222.1,8553,3222.101838862329,17080.0,1
7099,1.09,-5,39.0,3719.96,7409,3719.960268605029,16910.0,1
7100,3.2,0,0.0,3469.93,4243,3469.936057047737,16910.0,1
7101,-3.89,0,0.0,2789.93,5552,2789.9291980263583,17820.0,1
7102,-5.01,0,0.0,3340.47,6504,3340.4772413533965,18066.0,1
7103,-6.47,0,0.0,3214.83,6315,3214.8371078485457,18066.0,1
7104,-6.94,0,0.0,3573.85,5880,3573.8548655478444,18722.0,1
7105,-9.99,0,28.0,4179.69,6439,4179.699060937282,18722.0,1
7106,-7.23,0,0.0,3760.57,5878,3760.575390814549,16755.0,1
7107,-2.75,0,0.0,3235.93,6233,3235.9340645322177,14335.0,1
7108,-4.38,0,0.0,3591.71,6699,3591.7108861933752,16217.0,1
7109,-5.14,0,0.0,3496.77,8177,3496.769882334266,18138.0,1
7110,-5.25,54,27.0,3828.12,7534,3828.1192196691054,15147.0,1
7111,-4.48,26,24.0,3712.15,9879,3712.152011973648,17492.0,1
7112,-3.33,0,0.0,2983.27,9906,2983.27321745763,17492.0,1
7113,-5.46,0,0.0,3086.04,6586,3086.0401309769127,17641.0,1
7114,-3.23,0,0.0,3554.75,5890,3554.75146247948,17641.0,1
7115,-3.43,0,0.0,3619.97,6280,3619.97609246249,15675.0,1
7116,-4.05,0,0.0,3168.43,7359,3168.433033851276,17947.0,1
7117,-3.1,0,0.0,2687.76,9659,2687.765218541233,17947.0,1
7118,-2.19,0,0.0,3101.6,7893,3101.601813579557,15526.0,1
7119,-1.28,0,0.0,3225.31,6126,3225.309582040149,17321.0,1
7120,1.21,14,25.0,3842.24,6180,3842.243595869476,17321.0,1
7121,2.76,0,0.0,3371.07,4194,3371.071126511572,17309.0,1
7122,1.25,0,0.0,3264.84,5976,3264.840524436071,17309.0,1
7123,-1.67,0,0.0,3224.4,6906,3224.4004900136088,14001.0,1
7124,0.6,0,0.0,2546.25,5374,2546.2507633774017,13480.0,1
7125,5.07,0,0.0,2948.6,6196,2948.60700501101,14422.0,1
7126,0.21,0,0.0,3659.96,6296,3659.95885632612,17823.0,1
7127,-4.12,0,0.0,3576.89,8064,3576.892626288913,17823.0,1
7128,-1.08,0,0.0,3249.24,7560,3249.235250024227,18604.0,1
7129,-4.78,0,0.0,3483.17,9352,3483.172839524332,18332.0,1
7130,-3.79,0,0.0,3451.9,5765,3451.907041042676,18332.0,1
7131,1.97,0,0.0,3803.72,5597,3803.716623251528,18251.0,1
7132,-1.11,0,0.0,3853.73,5609,3853.735159556245,16229.0,1
7133,-4.92,0,0.0,3771.12,4884,3771.120154542944,16229.0,1
7134,0.09,-12,37.0,3951.08,5622,3951.07709745077,16936.0,1
7135,3.99,-11,48.0,3804.51,5232,3804.510540135222,16936.0,1
7136,0.88,0,0.0,3125.96,3567,3125.95680072518,16480.0,1
7137,3.37,0,0.0,3488.22,7464,3488.217265309029,17963.0,1
7138,-3.97,0,22.0,3916.88,6924,3916.877169378688,17963.0,1
7139,-1.63,0,0.0,3683.83,6640,3683.825511611537,16864.0,1
7140,1.68,0,0.0,3288.98,5050,3288.9812313237667,16864.0,1
7141,-1.95,0,0.0,3203.91,5171,3203.913580295199,16465.0,1
7142,-5.0,0,0.0,3757.37,4781,3757.369905931541,16963.0,1
7143,-3.07,0,0.0,3616.05,6594,3616.051640947624,16963.0,1
7144,1.86,0,0.0,3294.07,5419,3294.0747562858983,16777.0,1
7145,-5.82,0,0.0,3610.15,3201,3610.1538845317937,18754.0,1
7146,-0.45,0,0.0,3453.43,4680,3453.434177742497,17022.0,1
7147,-3.04,0,0.0,3815.81,4934,3815.814447794861,19428.0,1
